src,dest,relationship
3401,401,PERTENCE
3411,410,PERTENCE
3444,406,PERTENCE
3446,406,PERTENCE
3496,418,PERTENCE
3527,405,PERTENCE
3538,404,PERTENCE
3586,405,PERTENCE
3747,404,PERTENCE
3823,403,PERTENCE
3839,403,PERTENCE
3865,403,PERTENCE
3891,403,PERTENCE
3908,404,PERTENCE
3913,404,PERTENCE
3916,403,PERTENCE
3933,415,PERTENCE
3935,401,PERTENCE
3969,415,PERTENCE
4052,402,PERTENCE
4072,410,PERTENCE
4139,412,PERTENCE
4156,401,PERTENCE
4162,401,PERTENCE
4177,412,PERTENCE
4186,412,PERTENCE
4190,401,PERTENCE
4219,410,PERTENCE
4250,410,PERTENCE
4263,407,PERTENCE
4325,412,PERTENCE
4334,405,PERTENCE
4368,412,PERTENCE
4441,403,PERTENCE
4464,403,PERTENCE
4484,405,PERTENCE
4585,403,PERTENCE
4637,401,PERTENCE
4644,412,PERTENCE
4647,407,PERTENCE
4675,405,PERTENCE
4717,401,PERTENCE
4722,401,PERTENCE
4762,401,PERTENCE
4890,401,PERTENCE
4898,401,PERTENCE
4905,401,PERTENCE
4941,405,PERTENCE
5002,404,PERTENCE
5004,401,PERTENCE
5009,401,PERTENCE
5014,410,PERTENCE
5028,408,PERTENCE
5030,403,PERTENCE
5053,408,PERTENCE
5058,410,PERTENCE
5129,401,PERTENCE
5137,401,PERTENCE
5208,407,PERTENCE
5223,401,PERTENCE
5234,403,PERTENCE
5245,401,PERTENCE
5282,412,PERTENCE
5289,401,PERTENCE
5292,412,PERTENCE
5374,402,PERTENCE
5387,402,PERTENCE
5457,402,PERTENCE
5569,404,PERTENCE
5575,404,PERTENCE
5588,404,PERTENCE
5593,404,PERTENCE
5637,410,PERTENCE
5701,402,PERTENCE
5724,402,PERTENCE
5806,402,PERTENCE
5810,402,PERTENCE
5836,402,PERTENCE
5871,402,PERTENCE
5986,405,PERTENCE
6007,401,PERTENCE
6076,403,PERTENCE
6116,405,PERTENCE
6118,412,PERTENCE
6132,412,PERTENCE
6137,412,PERTENCE
6152,406,PERTENCE
6155,402,PERTENCE
6186,418,PERTENCE
6190,412,PERTENCE
6196,412,PERTENCE
6201,405,PERTENCE
6202,412,PERTENCE
6206,412,PERTENCE
6213,412,PERTENCE
6222,412,PERTENCE
6230,412,PERTENCE
6241,402,PERTENCE
6290,401,PERTENCE
6333,412,PERTENCE
6378,412,PERTENCE
6391,412,PERTENCE
6398,412,PERTENCE
6412,414,PERTENCE
6417,402,PERTENCE
6424,402,PERTENCE
6440,402,PERTENCE
6443,414,PERTENCE
6447,402,PERTENCE
6452,402,PERTENCE
6453,402,PERTENCE
6499,402,PERTENCE
6524,402,PERTENCE
6667,403,PERTENCE
6704,410,PERTENCE
6708,410,PERTENCE
6716,410,PERTENCE
6727,410,PERTENCE
6772,410,PERTENCE
6795,410,PERTENCE
6907,410,PERTENCE
6938,415,PERTENCE
6973,410,PERTENCE
7017,410,PERTENCE
7045,410,PERTENCE
7053,401,PERTENCE
7111,404,PERTENCE
7114,401,PERTENCE
7143,402,PERTENCE
7156,401,PERTENCE
7165,402,PERTENCE
7180,401,PERTENCE
7183,401,PERTENCE
7192,404,PERTENCE
7285,402,PERTENCE
7316,402,PERTENCE
7426,401,PERTENCE
7429,401,PERTENCE
7504,405,PERTENCE
7533,402,PERTENCE
7539,402,PERTENCE
7560,401,PERTENCE
7561,402,PERTENCE
7564,405,PERTENCE
7590,401,PERTENCE
7598,403,PERTENCE
7599,401,PERTENCE
7631,418,PERTENCE
7657,418,PERTENCE
7738,404,PERTENCE
7913,405,PERTENCE
7922,405,PERTENCE
7938,405,PERTENCE
7954,402,PERTENCE
7967,405,PERTENCE
7984,405,PERTENCE
8018,418,PERTENCE
8082,416,PERTENCE
8142,415,PERTENCE
8180,411,PERTENCE
8318,413,PERTENCE
8414,413,PERTENCE
8428,402,PERTENCE
8460,401,PERTENCE
8581,410,PERTENCE
8615,402,PERTENCE
8632,404,PERTENCE
8643,402,PERTENCE
8700,401,PERTENCE
8711,410,PERTENCE
8772,406,PERTENCE
8870,402,PERTENCE
8898,404,PERTENCE
8932,410,PERTENCE
8942,410,PERTENCE
8987,410,PERTENCE
8997,402,PERTENCE
9021,410,PERTENCE
9128,410,PERTENCE
9147,410,PERTENCE
9150,404,PERTENCE
9155,408,PERTENCE
9160,408,PERTENCE
9162,404,PERTENCE
9193,415,PERTENCE
9422,412,PERTENCE
9449,406,PERTENCE
9453,408,PERTENCE
9462,406,PERTENCE
9465,407,PERTENCE
9480,406,PERTENCE
9488,408,PERTENCE
9490,412,PERTENCE
9498,408,PERTENCE
9508,412,PERTENCE
9514,402,PERTENCE
9516,403,PERTENCE
9545,402,PERTENCE
9554,412,PERTENCE
9561,412,PERTENCE
9600,412,PERTENCE
9602,412,PERTENCE
9631,405,PERTENCE
9644,412,PERTENCE
9931,406,PERTENCE
9938,405,PERTENCE
9939,405,PERTENCE
9954,405,PERTENCE
10134,416,PERTENCE
10174,402,PERTENCE
10189,401,PERTENCE
10249,412,PERTENCE
10299,416,PERTENCE
10377,402,PERTENCE
10399,407,PERTENCE
10537,413,PERTENCE
10629,401,PERTENCE
10666,401,PERTENCE
10708,407,PERTENCE
10710,405,PERTENCE
10741,405,PERTENCE
10806,412,PERTENCE
10812,412,PERTENCE
10816,414,PERTENCE
10862,405,PERTENCE
10863,401,PERTENCE
10865,414,PERTENCE
10882,414,PERTENCE
10898,414,PERTENCE
10984,404,PERTENCE
11011,404,PERTENCE
11021,404,PERTENCE
11033,401,PERTENCE
11066,401,PERTENCE
11101,404,PERTENCE
11159,404,PERTENCE
11163,404,PERTENCE
11197,401,PERTENCE
11313,416,PERTENCE
11359,402,PERTENCE
11363,402,PERTENCE
11392,402,PERTENCE
11413,412,PERTENCE
11429,412,PERTENCE
11472,401,PERTENCE
11473,408,PERTENCE
11477,401,PERTENCE
11532,407,PERTENCE
11557,401,PERTENCE
11664,404,PERTENCE
11677,404,PERTENCE
11707,412,PERTENCE
11713,412,PERTENCE
11761,418,PERTENCE
11780,406,PERTENCE
11830,414,PERTENCE
11836,414,PERTENCE
11864,412,PERTENCE
11875,414,PERTENCE
11906,412,PERTENCE
11911,412,PERTENCE
11944,402,PERTENCE
11946,412,PERTENCE
11961,412,PERTENCE
11977,412,PERTENCE
12039,412,PERTENCE
12072,412,PERTENCE
12242,409,PERTENCE
12260,409,PERTENCE
12266,409,PERTENCE
12303,405,PERTENCE
12361,405,PERTENCE
12396,401,PERTENCE
12403,401,PERTENCE
12406,405,PERTENCE
12462,404,PERTENCE
12477,416,PERTENCE
12492,401,PERTENCE
12518,407,PERTENCE
12522,401,PERTENCE
12530,401,PERTENCE
12562,401,PERTENCE
12686,401,PERTENCE
12715,409,PERTENCE
12721,402,PERTENCE
12738,402,PERTENCE
12751,401,PERTENCE
12753,409,PERTENCE
12760,404,PERTENCE
12764,401,PERTENCE
12774,402,PERTENCE
12820,401,PERTENCE
12829,402,PERTENCE
13034,416,PERTENCE
13070,404,PERTENCE
13127,408,PERTENCE
13131,404,PERTENCE
13166,404,PERTENCE
13189,404,PERTENCE
13296,409,PERTENCE
13311,403,PERTENCE
13315,409,PERTENCE
13325,403,PERTENCE
13332,405,PERTENCE
13378,402,PERTENCE
13387,402,PERTENCE
13558,401,PERTENCE
13721,404,PERTENCE
13756,405,PERTENCE
13925,405,PERTENCE
13988,411,PERTENCE
14062,418,PERTENCE
14077,401,PERTENCE
14081,401,PERTENCE
14101,401,PERTENCE
14207,418,PERTENCE
14280,408,PERTENCE
14286,410,PERTENCE
14288,416,PERTENCE
14313,410,PERTENCE
14344,404,PERTENCE
14388,405,PERTENCE
14395,405,PERTENCE
14468,412,PERTENCE
14479,402,PERTENCE
14492,405,PERTENCE
14508,412,PERTENCE
14542,402,PERTENCE
14546,402,PERTENCE
14596,412,PERTENCE
14610,412,PERTENCE
14616,412,PERTENCE
14633,404,PERTENCE
14693,408,PERTENCE
14760,412,PERTENCE
14777,411,PERTENCE
14780,408,PERTENCE
14788,411,PERTENCE
14844,412,PERTENCE
14851,408,PERTENCE
14854,418,PERTENCE
14898,415,PERTENCE
14911,418,PERTENCE
14947,412,PERTENCE
14954,412,PERTENCE
15015,404,PERTENCE
15033,405,PERTENCE
15059,418,PERTENCE
15114,410,PERTENCE
15124,410,PERTENCE
15130,401,PERTENCE
15132,404,PERTENCE
15145,410,PERTENCE
15155,410,PERTENCE
15208,404,PERTENCE
15242,402,PERTENCE
15254,402,PERTENCE
15267,403,PERTENCE
15280,402,PERTENCE
15323,402,PERTENCE
15360,402,PERTENCE
15382,402,PERTENCE
15421,403,PERTENCE
15422,401,PERTENCE
15423,409,PERTENCE
15437,418,PERTENCE
15458,418,PERTENCE
15464,403,PERTENCE
15499,409,PERTENCE
15523,401,PERTENCE
15572,405,PERTENCE
15654,402,PERTENCE
15785,401,PERTENCE
15793,401,PERTENCE
15797,409,PERTENCE
15813,401,PERTENCE
15832,409,PERTENCE
15849,409,PERTENCE
15883,401,PERTENCE
15888,401,PERTENCE
16048,416,PERTENCE
16061,407,PERTENCE
16070,416,PERTENCE
16131,405,PERTENCE
16133,405,PERTENCE
16255,401,PERTENCE
16299,409,PERTENCE
16344,402,PERTENCE
16345,403,PERTENCE
16375,409,PERTENCE
16472,412,PERTENCE
16569,412,PERTENCE
16576,404,PERTENCE
16605,404,PERTENCE
16634,402,PERTENCE
16654,402,PERTENCE
16662,404,PERTENCE
16687,404,PERTENCE
16718,402,PERTENCE
16755,404,PERTENCE
16761,404,PERTENCE
16783,402,PERTENCE
16803,402,PERTENCE
16872,416,PERTENCE
16892,402,PERTENCE
16956,402,PERTENCE
16963,405,PERTENCE
16971,405,PERTENCE
16991,410,PERTENCE
17008,410,PERTENCE
17009,405,PERTENCE
17028,401,PERTENCE
17079,402,PERTENCE
17092,402,PERTENCE
17105,401,PERTENCE
17114,410,PERTENCE
17158,402,PERTENCE
17170,405,PERTENCE
17190,405,PERTENCE
17197,405,PERTENCE
17203,403,PERTENCE
17210,403,PERTENCE
17232,403,PERTENCE
17239,403,PERTENCE
17255,403,PERTENCE
17268,402,PERTENCE
17285,408,PERTENCE
17297,403,PERTENCE
17324,410,PERTENCE
17378,410,PERTENCE
17392,410,PERTENCE
17461,415,PERTENCE
17463,416,PERTENCE
17472,404,PERTENCE
17573,405,PERTENCE
17617,401,PERTENCE
17649,401,PERTENCE
17658,406,PERTENCE
17829,404,PERTENCE
17845,404,PERTENCE
17860,404,PERTENCE
17931,408,PERTENCE
17963,414,PERTENCE
17972,418,PERTENCE
18026,408,PERTENCE
18054,412,PERTENCE
18098,404,PERTENCE
18145,402,PERTENCE
18155,402,PERTENCE
18165,409,PERTENCE
18166,404,PERTENCE
18232,409,PERTENCE
18262,409,PERTENCE
18304,402,PERTENCE
18358,404,PERTENCE
18360,410,PERTENCE
18381,409,PERTENCE
18393,409,PERTENCE
18409,409,PERTENCE
18448,409,PERTENCE
18478,409,PERTENCE
18482,402,PERTENCE
18491,402,PERTENCE
18503,409,PERTENCE
18504,404,PERTENCE
18520,409,PERTENCE
18531,402,PERTENCE
18552,402,PERTENCE
18566,408,PERTENCE
18571,409,PERTENCE
18616,409,PERTENCE
18639,401,PERTENCE
18663,418,PERTENCE
18693,409,PERTENCE
18724,409,PERTENCE
18920,412,PERTENCE
18945,410,PERTENCE
19098,405,PERTENCE
19208,406,PERTENCE
19214,406,PERTENCE
19290,404,PERTENCE
19298,409,PERTENCE
19304,409,PERTENCE
19309,409,PERTENCE
19317,409,PERTENCE
19328,409,PERTENCE
19358,401,PERTENCE
19370,407,PERTENCE
19371,407,PERTENCE
19375,407,PERTENCE
19380,407,PERTENCE
19387,404,PERTENCE
19389,407,PERTENCE
19551,402,PERTENCE
19559,410,PERTENCE
19675,412,PERTENCE
19727,407,PERTENCE
19766,401,PERTENCE
19796,405,PERTENCE
19803,405,PERTENCE
19968,404,PERTENCE
20050,402,PERTENCE
20061,402,PERTENCE
20107,402,PERTENCE
20135,402,PERTENCE
20186,405,PERTENCE
20393,404,PERTENCE
20401,404,PERTENCE
20421,410,PERTENCE
20429,410,PERTENCE
20433,410,PERTENCE
20474,405,PERTENCE
20544,410,PERTENCE
20548,410,PERTENCE
20560,402,PERTENCE
20639,411,PERTENCE
20703,409,PERTENCE
20706,409,PERTENCE
20722,408,PERTENCE
20782,415,PERTENCE
20790,409,PERTENCE
20794,409,PERTENCE
20839,404,PERTENCE
20891,405,PERTENCE
21052,415,PERTENCE
21087,402,PERTENCE
21128,408,PERTENCE
21186,412,PERTENCE
21256,409,PERTENCE
21259,409,PERTENCE
21273,410,PERTENCE
21274,410,PERTENCE
21280,405,PERTENCE
21464,404,PERTENCE
21499,409,PERTENCE
21501,409,PERTENCE
21503,409,PERTENCE
21508,409,PERTENCE
21559,402,PERTENCE
21564,410,PERTENCE
21567,402,PERTENCE
21568,410,PERTENCE
21570,402,PERTENCE
21572,402,PERTENCE
21573,402,PERTENCE
21574,402,PERTENCE
21686,401,PERTENCE
21756,401,PERTENCE
21803,402,PERTENCE
21963,401,PERTENCE
21989,412,PERTENCE
22003,408,PERTENCE
22050,404,PERTENCE
22077,401,PERTENCE
22081,401,PERTENCE
22320,405,PERTENCE
22333,402,PERTENCE
22337,402,PERTENCE
22437,402,PERTENCE
22512,414,PERTENCE
22516,414,PERTENCE
22537,404,PERTENCE
22541,404,PERTENCE
22863,418,PERTENCE
22924,418,PERTENCE
23033,417,PERTENCE
23139,408,PERTENCE
23208,406,PERTENCE
23212,406,PERTENCE
23218,404,PERTENCE
23482,402,PERTENCE
23610,418,PERTENCE
23613,418,PERTENCE
23643,404,PERTENCE
23650,404,PERTENCE
23816,402,PERTENCE
23834,418,PERTENCE
23851,418,PERTENCE
23873,402,PERTENCE
23874,402,PERTENCE
23876,402,PERTENCE
23923,410,PERTENCE
23940,405,PERTENCE
23952,412,PERTENCE
23958,412,PERTENCE
23980,409,PERTENCE
23985,409,PERTENCE
23987,409,PERTENCE
23990,409,PERTENCE
23992,409,PERTENCE
24001,409,PERTENCE
24002,409,PERTENCE
24005,409,PERTENCE
24014,409,PERTENCE
24026,409,PERTENCE
24050,409,PERTENCE
24102,409,PERTENCE
24117,414,PERTENCE
24161,414,PERTENCE
24173,414,PERTENCE
24215,414,PERTENCE
24216,404,PERTENCE
24339,409,PERTENCE
24340,420,PERTENCE
24500,415,PERTENCE
24508,407,PERTENCE
24509,409,PERTENCE
24516,403,PERTENCE
24520,416,PERTENCE
24523,403,PERTENCE
24528,403,PERTENCE
24761,409,PERTENCE
24789,409,PERTENCE
24794,416,PERTENCE
24797,409,PERTENCE
24836,404,PERTENCE
24848,404,PERTENCE
24905,404,PERTENCE
24912,404,PERTENCE
24956,405,PERTENCE
25031,404,PERTENCE
25130,401,PERTENCE
25179,404,PERTENCE
25241,404,PERTENCE
25250,402,PERTENCE
25255,402,PERTENCE
25270,409,PERTENCE
25308,408,PERTENCE
25319,401,PERTENCE
25324,408,PERTENCE
25334,408,PERTENCE
25551,418,PERTENCE
25585,412,PERTENCE
25658,402,PERTENCE
25701,408,PERTENCE
25734,418,PERTENCE
25745,407,PERTENCE
25748,408,PERTENCE
25768,408,PERTENCE
25793,408,PERTENCE
25803,402,PERTENCE
25804,406,PERTENCE
25818,409,PERTENCE
25827,409,PERTENCE
25829,409,PERTENCE
25832,409,PERTENCE
25838,409,PERTENCE
25871,412,PERTENCE
25932,418,PERTENCE
25942,418,PERTENCE
26049,404,PERTENCE
26076,407,PERTENCE
26131,402,PERTENCE
26190,406,PERTENCE
26329,401,PERTENCE
26364,418,PERTENCE
26392,412,PERTENCE
26417,414,PERTENCE
26486,402,PERTENCE
26494,419,PERTENCE
26770,410,PERTENCE
26798,404,PERTENCE
26886,412,PERTENCE
26953,415,PERTENCE
26956,415,PERTENCE
27057,402,PERTENCE
27092,418,PERTENCE
27161,404,PERTENCE
27172,404,PERTENCE
27206,404,PERTENCE
27238,408,PERTENCE
27440,419,PERTENCE
27451,409,PERTENCE
27472,418,PERTENCE
27497,402,PERTENCE
27508,418,PERTENCE
27569,402,PERTENCE
27571,402,PERTENCE
27591,402,PERTENCE
27601,402,PERTENCE
27652,405,PERTENCE
27656,409,PERTENCE
27667,412,PERTENCE
27773,404,PERTENCE
27778,404,PERTENCE
27853,407,PERTENCE
28049,402,PERTENCE
28183,404,PERTENCE
28219,401,PERTENCE
28225,401,PERTENCE
28228,401,PERTENCE
28244,405,PERTENCE
28285,414,PERTENCE
28290,414,PERTENCE
28301,415,PERTENCE
28373,410,PERTENCE
28384,405,PERTENCE
28506,414,PERTENCE
28583,405,PERTENCE
28627,414,PERTENCE
28636,414,PERTENCE
28668,407,PERTENCE
28701,402,PERTENCE
28713,407,PERTENCE
28747,412,PERTENCE
28764,402,PERTENCE
28772,402,PERTENCE
28852,418,PERTENCE
28857,418,PERTENCE
28929,420,PERTENCE
29139,410,PERTENCE
29257,402,PERTENCE
29261,405,PERTENCE
29263,404,PERTENCE
29296,410,PERTENCE
29326,406,PERTENCE
29337,406,PERTENCE
29420,415,PERTENCE
29489,412,PERTENCE
29513,412,PERTENCE
29526,412,PERTENCE
29554,409,PERTENCE
29599,418,PERTENCE
29607,418,PERTENCE
29616,406,PERTENCE
29630,401,PERTENCE
29670,406,PERTENCE
29676,401,PERTENCE
29715,410,PERTENCE
29745,410,PERTENCE
29746,414,PERTENCE
29748,401,PERTENCE
29763,411,PERTENCE
29777,401,PERTENCE
29778,401,PERTENCE
29788,401,PERTENCE
29796,401,PERTENCE
29805,402,PERTENCE
29809,402,PERTENCE
29837,415,PERTENCE
29887,401,PERTENCE
29891,401,PERTENCE
29893,401,PERTENCE
29913,401,PERTENCE
29921,401,PERTENCE
29925,402,PERTENCE
29927,401,PERTENCE
29935,404,PERTENCE
29945,401,PERTENCE
29950,401,PERTENCE
29964,404,PERTENCE
29971,404,PERTENCE
29985,401,PERTENCE
30014,415,PERTENCE
30042,401,PERTENCE
30049,404,PERTENCE
30069,416,PERTENCE
30071,404,PERTENCE
30076,404,PERTENCE
30077,401,PERTENCE
30093,404,PERTENCE
30112,404,PERTENCE
30144,413,PERTENCE
30149,404,PERTENCE
30198,413,PERTENCE
30204,409,PERTENCE
30207,413,PERTENCE
30346,408,PERTENCE
30438,420,PERTENCE
30466,408,PERTENCE
30510,405,PERTENCE
30525,405,PERTENCE
30548,404,PERTENCE
30625,401,PERTENCE
30751,412,PERTENCE
30765,404,PERTENCE
30770,402,PERTENCE
30777,402,PERTENCE
30785,407,PERTENCE
30835,406,PERTENCE
30841,410,PERTENCE
30854,401,PERTENCE
30863,401,PERTENCE
30874,410,PERTENCE
30971,405,PERTENCE
30976,410,PERTENCE
31076,412,PERTENCE
31083,404,PERTENCE
31093,408,PERTENCE
31183,410,PERTENCE
31189,404,PERTENCE
31215,420,PERTENCE
31328,401,PERTENCE
31341,414,PERTENCE
31405,414,PERTENCE
31411,408,PERTENCE
31533,415,PERTENCE
31588,404,PERTENCE
31729,402,PERTENCE
31734,418,PERTENCE
31751,402,PERTENCE
31783,402,PERTENCE
31926,402,PERTENCE
32052,404,PERTENCE
32058,404,PERTENCE
32093,410,PERTENCE
32124,403,PERTENCE
32182,410,PERTENCE
32216,408,PERTENCE
32230,411,PERTENCE
32302,405,PERTENCE
32320,410,PERTENCE
32332,410,PERTENCE
32340,410,PERTENCE
32417,410,PERTENCE
32483,403,PERTENCE
32634,404,PERTENCE
32687,410,PERTENCE
32694,410,PERTENCE
32709,410,PERTENCE
32734,418,PERTENCE
32755,418,PERTENCE
32832,404,PERTENCE
32851,404,PERTENCE
32920,401,PERTENCE
32939,401,PERTENCE
32953,405,PERTENCE
32982,412,PERTENCE
33064,412,PERTENCE
33127,403,PERTENCE
33134,403,PERTENCE
33160,403,PERTENCE
33166,403,PERTENCE
33168,404,PERTENCE
33190,415,PERTENCE
33203,404,PERTENCE
33223,415,PERTENCE
33231,404,PERTENCE
33315,415,PERTENCE
33415,404,PERTENCE
33425,409,PERTENCE
33453,407,PERTENCE
33457,407,PERTENCE
33536,412,PERTENCE
33640,403,PERTENCE
33715,412,PERTENCE
33784,412,PERTENCE
33872,409,PERTENCE
34103,402,PERTENCE
34105,402,PERTENCE
34115,405,PERTENCE
34186,414,PERTENCE
34190,414,PERTENCE
34194,414,PERTENCE
34236,404,PERTENCE
34300,412,PERTENCE
34335,414,PERTENCE
34337,402,PERTENCE
34347,412,PERTENCE
34482,402,PERTENCE
34659,401,PERTENCE
34661,401,PERTENCE
34699,404,PERTENCE
34750,409,PERTENCE
34767,404,PERTENCE
34773,404,PERTENCE
34776,404,PERTENCE
34798,404,PERTENCE
34801,404,PERTENCE
34805,404,PERTENCE
34825,404,PERTENCE
34864,404,PERTENCE
34984,401,PERTENCE
34996,412,PERTENCE
34998,401,PERTENCE
35016,418,PERTENCE
35023,418,PERTENCE
35052,415,PERTENCE
35126,418,PERTENCE
35160,402,PERTENCE
35218,402,PERTENCE
35223,413,PERTENCE
35229,413,PERTENCE
35352,402,PERTENCE
35511,404,PERTENCE
35583,408,PERTENCE
35733,405,PERTENCE
35814,410,PERTENCE
35873,402,PERTENCE
35894,405,PERTENCE
35971,405,PERTENCE
36041,403,PERTENCE
36159,416,PERTENCE
36189,416,PERTENCE
36290,416,PERTENCE
36297,416,PERTENCE
36321,404,PERTENCE
36342,404,PERTENCE
36411,404,PERTENCE
36426,407,PERTENCE
36444,416,PERTENCE
36451,419,PERTENCE
36465,409,PERTENCE
36472,409,PERTENCE
36495,409,PERTENCE
36520,402,PERTENCE
36534,409,PERTENCE
36556,404,PERTENCE
36570,404,PERTENCE
36593,418,PERTENCE
36610,402,PERTENCE
36640,405,PERTENCE
36677,409,PERTENCE
36709,408,PERTENCE
36759,406,PERTENCE
36860,402,PERTENCE
36882,402,PERTENCE
36890,402,PERTENCE
36961,412,PERTENCE
36993,406,PERTENCE
37019,404,PERTENCE
37098,404,PERTENCE
37106,404,PERTENCE
37132,402,PERTENCE
37199,402,PERTENCE
37200,416,PERTENCE
37201,404,PERTENCE
37219,402,PERTENCE
37228,404,PERTENCE
37254,406,PERTENCE
37255,404,PERTENCE
37267,404,PERTENCE
37276,409,PERTENCE
37283,404,PERTENCE
37293,404,PERTENCE
37438,410,PERTENCE
37471,412,PERTENCE
37486,412,PERTENCE
37542,421,PERTENCE
37604,408,PERTENCE
37623,413,PERTENCE
37669,412,PERTENCE
37694,412,PERTENCE
37696,402,PERTENCE
37722,420,PERTENCE
37923,404,PERTENCE
37969,407,PERTENCE
38009,414,PERTENCE
38191,402,PERTENCE
38204,405,PERTENCE
38224,416,PERTENCE
38270,404,PERTENCE
38315,402,PERTENCE
38355,409,PERTENCE
38385,409,PERTENCE
38410,404,PERTENCE
38416,412,PERTENCE
38433,408,PERTENCE
38471,402,PERTENCE
38485,402,PERTENCE
38489,402,PERTENCE
38493,402,PERTENCE
38513,404,PERTENCE
38514,404,PERTENCE
38523,410,PERTENCE
38569,412,PERTENCE
38631,407,PERTENCE
38651,418,PERTENCE
38738,410,PERTENCE
38806,411,PERTENCE
38825,412,PERTENCE
38830,412,PERTENCE
38837,414,PERTENCE
38841,414,PERTENCE
38842,414,PERTENCE
38934,404,PERTENCE
39009,404,PERTENCE
39026,402,PERTENCE
39056,418,PERTENCE
39057,418,PERTENCE
39058,418,PERTENCE
39060,418,PERTENCE
39080,404,PERTENCE
39092,404,PERTENCE
39213,406,PERTENCE
39214,406,PERTENCE
39215,406,PERTENCE
39216,406,PERTENCE
39218,406,PERTENCE
39219,406,PERTENCE
39247,404,PERTENCE
39264,416,PERTENCE
39267,416,PERTENCE
39268,416,PERTENCE
39276,404,PERTENCE
39322,408,PERTENCE
39324,408,PERTENCE
39432,415,PERTENCE
39459,404,PERTENCE
39505,410,PERTENCE
39588,415,PERTENCE
39589,415,PERTENCE
39596,415,PERTENCE
39641,401,PERTENCE
39643,401,PERTENCE
39660,409,PERTENCE
39698,411,PERTENCE
39781,412,PERTENCE
39787,412,PERTENCE
39795,418,PERTENCE
39804,418,PERTENCE
39816,418,PERTENCE
39828,402,PERTENCE
39829,402,PERTENCE
39842,402,PERTENCE
39893,410,PERTENCE
39903,410,PERTENCE
39905,410,PERTENCE
39906,410,PERTENCE
39948,412,PERTENCE
39972,404,PERTENCE
39976,408,PERTENCE
40040,418,PERTENCE
40045,406,PERTENCE
40084,410,PERTENCE
40088,410,PERTENCE
40093,410,PERTENCE
40107,404,PERTENCE
40123,402,PERTENCE
40171,402,PERTENCE
40180,402,PERTENCE
40210,402,PERTENCE
40221,415,PERTENCE
40222,415,PERTENCE
40250,410,PERTENCE
40264,402,PERTENCE
40289,415,PERTENCE
40406,404,PERTENCE
40411,404,PERTENCE
40421,404,PERTENCE
40422,404,PERTENCE
40428,404,PERTENCE
40475,412,PERTENCE
40510,415,PERTENCE
