src,dest,relationship
6201,390,PERTENCE
6202,393,PERTENCE
6206,393,PERTENCE
6213,393,PERTENCE
6222,393,PERTENCE
6230,393,PERTENCE
6241,387,PERTENCE
6290,389,PERTENCE
6333,393,PERTENCE
6378,393,PERTENCE
6391,393,PERTENCE
6398,393,PERTENCE
6412,393,PERTENCE
6417,387,PERTENCE
6424,387,PERTENCE
6440,387,PERTENCE
6443,393,PERTENCE
6447,387,PERTENCE
6452,387,PERTENCE
6453,387,PERTENCE
6499,387,PERTENCE
6524,387,PERTENCE
6667,387,PERTENCE
6704,386,PERTENCE
6708,386,PERTENCE
6716,386,PERTENCE
6727,386,PERTENCE
6772,386,PERTENCE
6795,386,PERTENCE
6907,386,PERTENCE
6938,393,PERTENCE
6973,386,PERTENCE
7017,386,PERTENCE
7045,386,PERTENCE
7053,386,PERTENCE
7111,393,PERTENCE
7114,386,PERTENCE
7143,387,PERTENCE
7156,386,PERTENCE
7165,387,PERTENCE
7180,386,PERTENCE
7183,386,PERTENCE
7192,393,PERTENCE
7285,387,PERTENCE
7316,387,PERTENCE
7426,386,PERTENCE
7429,386,PERTENCE
7504,390,PERTENCE
7533,387,PERTENCE
7539,387,PERTENCE
7560,386,PERTENCE
7561,387,PERTENCE
7564,388,PERTENCE
7590,386,PERTENCE
7598,387,PERTENCE
7599,386,PERTENCE
7631,386,PERTENCE
7657,386,PERTENCE
7738,386,PERTENCE
7913,390,PERTENCE
7922,390,PERTENCE
7938,390,PERTENCE
7954,387,PERTENCE
7967,390,PERTENCE
7984,390,PERTENCE
8018,386,PERTENCE
8082,386,PERTENCE
8142,393,PERTENCE
8180,389,PERTENCE
8318,389,PERTENCE
8414,389,PERTENCE
8428,387,PERTENCE
8460,393,PERTENCE
8581,389,PERTENCE
8615,389,PERTENCE
8632,386,PERTENCE
8643,387,PERTENCE
8700,393,PERTENCE
8711,386,PERTENCE
8772,393,PERTENCE
8870,387,PERTENCE
8898,386,PERTENCE
8932,393,PERTENCE
8942,393,PERTENCE
8987,393,PERTENCE
8997,389,PERTENCE
9021,393,PERTENCE
9128,386,PERTENCE
9147,393,PERTENCE
9150,391,PERTENCE
9155,390,PERTENCE
9160,390,PERTENCE
9162,389,PERTENCE
9193,393,PERTENCE
9422,386,PERTENCE
9449,393,PERTENCE
9453,390,PERTENCE
9462,393,PERTENCE
9465,393,PERTENCE
9480,393,PERTENCE
9488,390,PERTENCE
9490,393,PERTENCE
9498,390,PERTENCE
9508,393,PERTENCE
9514,389,PERTENCE
9516,389,PERTENCE
9545,389,PERTENCE
9554,386,PERTENCE
9561,386,PERTENCE
9600,393,PERTENCE
9602,386,PERTENCE
9631,390,PERTENCE
9644,393,PERTENCE
9931,394,PERTENCE
9938,390,PERTENCE
9939,390,PERTENCE
9954,390,PERTENCE
10134,393,PERTENCE
10174,387,PERTENCE
10189,388,PERTENCE
10249,389,PERTENCE
10299,393,PERTENCE
10377,387,PERTENCE
10399,389,PERTENCE
10537,389,PERTENCE
10629,393,PERTENCE
10666,393,PERTENCE
10708,393,PERTENCE
10710,390,PERTENCE
10741,390,PERTENCE
10806,389,PERTENCE
10812,389,PERTENCE
10816,389,PERTENCE
10862,389,PERTENCE
10863,389,PERTENCE
10865,389,PERTENCE
10882,389,PERTENCE
10898,389,PERTENCE
10984,391,PERTENCE
11011,391,PERTENCE
11021,391,PERTENCE
11033,389,PERTENCE
11066,386,PERTENCE
11101,391,PERTENCE
11159,386,PERTENCE
11163,386,PERTENCE
11197,389,PERTENCE
11313,386,PERTENCE
11359,387,PERTENCE
11363,387,PERTENCE
11392,387,PERTENCE
11413,393,PERTENCE
11429,393,PERTENCE
11472,386,PERTENCE
11473,389,PERTENCE
11477,386,PERTENCE
11532,393,PERTENCE
11557,394,PERTENCE
11664,386,PERTENCE
11677,386,PERTENCE
11707,393,PERTENCE
11713,393,PERTENCE
11761,386,PERTENCE
11780,393,PERTENCE
11830,393,PERTENCE
11836,393,PERTENCE
11864,386,PERTENCE
11875,393,PERTENCE
11906,386,PERTENCE
11911,386,PERTENCE
11944,387,PERTENCE
11946,386,PERTENCE
11961,386,PERTENCE
11977,386,PERTENCE
12039,386,PERTENCE
12072,386,PERTENCE
12242,387,PERTENCE
12260,387,PERTENCE
12266,387,PERTENCE
12303,390,PERTENCE
12361,390,PERTENCE
12396,386,PERTENCE
12403,386,PERTENCE
12406,390,PERTENCE
12462,386,PERTENCE
12477,393,PERTENCE
12492,386,PERTENCE
12518,393,PERTENCE
12522,386,PERTENCE
12530,386,PERTENCE
12562,386,PERTENCE
12686,386,PERTENCE
12715,387,PERTENCE
12721,387,PERTENCE
12738,387,PERTENCE
12751,386,PERTENCE
12753,387,PERTENCE
12760,386,PERTENCE
12764,386,PERTENCE
12774,387,PERTENCE
12820,386,PERTENCE
12829,387,PERTENCE
13034,393,PERTENCE
13070,391,PERTENCE
13127,390,PERTENCE
13131,393,PERTENCE
13166,393,PERTENCE
13189,386,PERTENCE
13296,387,PERTENCE
13311,388,PERTENCE
13315,387,PERTENCE
13325,388,PERTENCE
13332,390,PERTENCE
13378,387,PERTENCE
13387,387,PERTENCE
13558,386,PERTENCE
13721,388,PERTENCE
13756,390,PERTENCE
13925,390,PERTENCE
13988,394,PERTENCE
14062,386,PERTENCE
14077,393,PERTENCE
14081,393,PERTENCE
14101,393,PERTENCE
14207,386,PERTENCE
14280,390,PERTENCE
14286,386,PERTENCE
14288,386,PERTENCE
14313,386,PERTENCE
14344,391,PERTENCE
14388,386,PERTENCE
14395,386,PERTENCE
14468,386,PERTENCE
14479,387,PERTENCE
14492,390,PERTENCE
14508,386,PERTENCE
14542,387,PERTENCE
14546,387,PERTENCE
14596,386,PERTENCE
14610,386,PERTENCE
14616,386,PERTENCE
14633,392,PERTENCE
14693,390,PERTENCE
14760,389,PERTENCE
14777,389,PERTENCE
14780,390,PERTENCE
14788,389,PERTENCE
14844,386,PERTENCE
14851,390,PERTENCE
14854,386,PERTENCE
14898,386,PERTENCE
14911,386,PERTENCE
14947,393,PERTENCE
14954,393,PERTENCE
15015,389,PERTENCE
15033,388,PERTENCE
15059,386,PERTENCE
15114,393,PERTENCE
15124,393,PERTENCE
15130,389,PERTENCE
15132,389,PERTENCE
15145,393,PERTENCE
15155,393,PERTENCE
15208,389,PERTENCE
15242,387,PERTENCE
15254,387,PERTENCE
15267,387,PERTENCE
15280,387,PERTENCE
15323,387,PERTENCE
15360,387,PERTENCE
15382,387,PERTENCE
15421,389,PERTENCE
15422,386,PERTENCE
15423,387,PERTENCE
15437,386,PERTENCE
15458,386,PERTENCE
15464,389,PERTENCE
15499,387,PERTENCE
15523,386,PERTENCE
15572,390,PERTENCE
15654,387,PERTENCE
15785,393,PERTENCE
15793,393,PERTENCE
15797,387,PERTENCE
15813,393,PERTENCE
15832,387,PERTENCE
15849,387,PERTENCE
15883,393,PERTENCE
15888,393,PERTENCE
16048,393,PERTENCE
16061,386,PERTENCE
16070,393,PERTENCE
16131,390,PERTENCE
16133,395,PERTENCE
16255,386,PERTENCE
16299,387,PERTENCE
16344,388,PERTENCE
16345,387,PERTENCE
16375,387,PERTENCE
16472,386,PERTENCE
16569,389,PERTENCE
16576,391,PERTENCE
16605,386,PERTENCE
16634,387,PERTENCE
16654,387,PERTENCE
16662,386,PERTENCE
16687,386,PERTENCE
16718,387,PERTENCE
16755,386,PERTENCE
16761,386,PERTENCE
16783,387,PERTENCE
16803,387,PERTENCE
16872,393,PERTENCE
16892,387,PERTENCE
16956,387,PERTENCE
16963,390,PERTENCE
16971,390,PERTENCE
16991,386,PERTENCE
17008,386,PERTENCE
17009,390,PERTENCE
17028,393,PERTENCE
17079,387,PERTENCE
17092,387,PERTENCE
17105,386,PERTENCE
17114,386,PERTENCE
17158,387,PERTENCE
17170,390,PERTENCE
17190,390,PERTENCE
17197,390,PERTENCE
17203,387,PERTENCE
17210,387,PERTENCE
17232,387,PERTENCE
17239,387,PERTENCE
17255,387,PERTENCE
17268,387,PERTENCE
17285,390,PERTENCE
17297,387,PERTENCE
17324,393,PERTENCE
17378,393,PERTENCE
17392,393,PERTENCE
17461,393,PERTENCE
17463,393,PERTENCE
17472,391,PERTENCE
17573,390,PERTENCE
17617,393,PERTENCE
17649,388,PERTENCE
17658,394,PERTENCE
17829,391,PERTENCE
17845,392,PERTENCE
17860,391,PERTENCE
17931,390,PERTENCE
17963,393,PERTENCE
17972,386,PERTENCE
18026,390,PERTENCE
18054,386,PERTENCE
18098,386,PERTENCE
18145,387,PERTENCE
18155,387,PERTENCE
18165,387,PERTENCE
18166,386,PERTENCE
18232,387,PERTENCE
18262,387,PERTENCE
18304,387,PERTENCE
18358,393,PERTENCE
18360,386,PERTENCE
18381,387,PERTENCE
18393,387,PERTENCE
18409,387,PERTENCE
18448,387,PERTENCE
18478,387,PERTENCE
18482,387,PERTENCE
18491,387,PERTENCE
18503,387,PERTENCE
18504,386,PERTENCE
18520,387,PERTENCE
18531,387,PERTENCE
18552,387,PERTENCE
18566,390,PERTENCE
18571,387,PERTENCE
18616,387,PERTENCE
18639,393,PERTENCE
18663,386,PERTENCE
18693,387,PERTENCE
18724,387,PERTENCE
18920,386,PERTENCE
18945,386,PERTENCE
19098,389,PERTENCE
19208,393,PERTENCE
19214,393,PERTENCE
19290,386,PERTENCE
19298,387,PERTENCE
19304,387,PERTENCE
19309,387,PERTENCE
19317,387,PERTENCE
19328,387,PERTENCE
19358,386,PERTENCE
19370,386,PERTENCE
19371,386,PERTENCE
19375,386,PERTENCE
19380,386,PERTENCE
19387,391,PERTENCE
19389,386,PERTENCE
19551,387,PERTENCE
19559,393,PERTENCE
19675,386,PERTENCE
19727,393,PERTENCE
19766,386,PERTENCE
19796,390,PERTENCE
19803,390,PERTENCE
19968,391,PERTENCE
20050,387,PERTENCE
20061,387,PERTENCE
20107,387,PERTENCE
20135,387,PERTENCE
20186,390,PERTENCE
20393,386,PERTENCE
20401,386,PERTENCE
20421,386,PERTENCE
20429,386,PERTENCE
20433,386,PERTENCE
20474,393,PERTENCE
20544,386,PERTENCE
20548,386,PERTENCE
20560,387,PERTENCE
20639,389,PERTENCE
20703,387,PERTENCE
20706,387,PERTENCE
20722,390,PERTENCE
20782,386,PERTENCE
20790,387,PERTENCE
20794,387,PERTENCE
20839,393,PERTENCE
20891,390,PERTENCE
21052,386,PERTENCE
21087,387,PERTENCE
21128,390,PERTENCE
21186,394,PERTENCE
21256,387,PERTENCE
21259,387,PERTENCE
21273,393,PERTENCE
21274,393,PERTENCE
21280,390,PERTENCE
21464,393,PERTENCE
21499,387,PERTENCE
21501,387,PERTENCE
21503,387,PERTENCE
21508,387,PERTENCE
21559,386,PERTENCE
21564,386,PERTENCE
21567,386,PERTENCE
21568,386,PERTENCE
21570,386,PERTENCE
21572,386,PERTENCE
21573,386,PERTENCE
21574,386,PERTENCE
21686,388,PERTENCE
21756,386,PERTENCE
21803,387,PERTENCE
21963,388,PERTENCE
21989,389,PERTENCE
22003,390,PERTENCE
22050,393,PERTENCE
22077,388,PERTENCE
22081,388,PERTENCE
22320,390,PERTENCE
22333,387,PERTENCE
22337,387,PERTENCE
22437,387,PERTENCE
22512,393,PERTENCE
22516,393,PERTENCE
22537,386,PERTENCE
22541,386,PERTENCE
22863,393,PERTENCE
22924,393,PERTENCE
23033,392,PERTENCE
23139,390,PERTENCE
23208,393,PERTENCE
23212,393,PERTENCE
23218,391,PERTENCE
23482,387,PERTENCE
23610,386,PERTENCE
23613,386,PERTENCE
23643,393,PERTENCE
23650,393,PERTENCE
23816,387,PERTENCE
23834,386,PERTENCE
23851,386,PERTENCE
23873,387,PERTENCE
23874,387,PERTENCE
23876,387,PERTENCE
23923,386,PERTENCE
23940,393,PERTENCE
23952,386,PERTENCE
23958,386,PERTENCE
23980,387,PERTENCE
23985,387,PERTENCE
23987,387,PERTENCE
23990,387,PERTENCE
23992,387,PERTENCE
24001,387,PERTENCE
24002,387,PERTENCE
24005,387,PERTENCE
24014,387,PERTENCE
24026,387,PERTENCE
24050,387,PERTENCE
24102,387,PERTENCE
24117,386,PERTENCE
24161,386,PERTENCE
24173,386,PERTENCE
24215,386,PERTENCE
24216,391,PERTENCE
24339,387,PERTENCE
24340,388,PERTENCE
24500,386,PERTENCE
24508,388,PERTENCE
24509,387,PERTENCE
24516,387,PERTENCE
24520,386,PERTENCE
24523,387,PERTENCE
24528,387,PERTENCE
24761,387,PERTENCE
24789,387,PERTENCE
24794,393,PERTENCE
24797,387,PERTENCE
24836,393,PERTENCE
24848,393,PERTENCE
24905,391,PERTENCE
24912,391,PERTENCE
24956,390,PERTENCE
25031,391,PERTENCE
25130,393,PERTENCE
25179,394,PERTENCE
25241,389,PERTENCE
25250,387,PERTENCE
25255,387,PERTENCE
25270,387,PERTENCE
25308,393,PERTENCE
25319,388,PERTENCE
25324,390,PERTENCE
25334,393,PERTENCE
25551,386,PERTENCE
25585,386,PERTENCE
25658,387,PERTENCE
25701,393,PERTENCE
25734,386,PERTENCE
25745,393,PERTENCE
25748,393,PERTENCE
25768,390,PERTENCE
25793,390,PERTENCE
25803,387,PERTENCE
25804,389,PERTENCE
25818,387,PERTENCE
25827,387,PERTENCE
25829,387,PERTENCE
25832,387,PERTENCE
25838,387,PERTENCE
25871,394,PERTENCE
25932,386,PERTENCE
25942,386,PERTENCE
26049,391,PERTENCE
26076,393,PERTENCE
26131,387,PERTENCE
26190,393,PERTENCE
26329,394,PERTENCE
26364,386,PERTENCE
26392,392,PERTENCE
26417,389,PERTENCE
26486,387,PERTENCE
26494,391,PERTENCE
26770,392,PERTENCE
26798,393,PERTENCE
26886,393,PERTENCE
26953,386,PERTENCE
26956,386,PERTENCE
27057,387,PERTENCE
27092,386,PERTENCE
27161,386,PERTENCE
27172,386,PERTENCE
27206,386,PERTENCE
27238,389,PERTENCE
27440,386,PERTENCE
27451,387,PERTENCE
27472,386,PERTENCE
27497,387,PERTENCE
27508,386,PERTENCE
27569,387,PERTENCE
27571,387,PERTENCE
27591,387,PERTENCE
27601,387,PERTENCE
27652,395,PERTENCE
27656,387,PERTENCE
27667,389,PERTENCE
27773,389,PERTENCE
27778,389,PERTENCE
27853,389,PERTENCE
28049,393,PERTENCE
28183,386,PERTENCE
28219,386,PERTENCE
28225,386,PERTENCE
28228,386,PERTENCE
28244,390,PERTENCE
28285,386,PERTENCE
28290,386,PERTENCE
28301,386,PERTENCE
28373,394,PERTENCE
28384,393,PERTENCE
28506,386,PERTENCE
28583,390,PERTENCE
28627,386,PERTENCE
28636,386,PERTENCE
28668,389,PERTENCE
28701,387,PERTENCE
28713,389,PERTENCE
28747,392,PERTENCE
28764,387,PERTENCE
28772,387,PERTENCE
28852,393,PERTENCE
28857,393,PERTENCE
28929,388,PERTENCE
29139,393,PERTENCE
29257,387,PERTENCE
29261,390,PERTENCE
29263,393,PERTENCE
29296,386,PERTENCE
29326,386,PERTENCE
29337,386,PERTENCE
29420,386,PERTENCE
29489,386,PERTENCE
29513,386,PERTENCE
29526,386,PERTENCE
29554,387,PERTENCE
29599,386,PERTENCE
29607,386,PERTENCE
29616,393,PERTENCE
29630,386,PERTENCE
29670,393,PERTENCE
29676,386,PERTENCE
29715,388,PERTENCE
29745,388,PERTENCE
29746,386,PERTENCE
29748,386,PERTENCE
29763,389,PERTENCE
29777,393,PERTENCE
29778,393,PERTENCE
29788,393,PERTENCE
29796,393,PERTENCE
29805,393,PERTENCE
29809,393,PERTENCE
29837,393,PERTENCE
29887,386,PERTENCE
29891,386,PERTENCE
29893,393,PERTENCE
29913,386,PERTENCE
29921,386,PERTENCE
29925,387,PERTENCE
29927,386,PERTENCE
29935,391,PERTENCE
29945,393,PERTENCE
29950,386,PERTENCE
29964,391,PERTENCE
29971,391,PERTENCE
29985,386,PERTENCE
30014,386,PERTENCE
30042,386,PERTENCE
30049,391,PERTENCE
30069,386,PERTENCE
30071,391,PERTENCE
30076,391,PERTENCE
30077,386,PERTENCE
30093,393,PERTENCE
30112,391,PERTENCE
30144,386,PERTENCE
30149,391,PERTENCE
30198,386,PERTENCE
30204,387,PERTENCE
30207,386,PERTENCE
30346,388,PERTENCE
30438,388,PERTENCE
30466,390,PERTENCE
30510,390,PERTENCE
30525,390,PERTENCE
30548,388,PERTENCE
30625,389,PERTENCE
30751,389,PERTENCE
30765,389,PERTENCE
30770,393,PERTENCE
30777,393,PERTENCE
30785,386,PERTENCE
30835,389,PERTENCE
30841,386,PERTENCE
30854,386,PERTENCE
30863,386,PERTENCE
30874,386,PERTENCE
30971,390,PERTENCE
30976,386,PERTENCE
31076,389,PERTENCE
31083,386,PERTENCE
31093,390,PERTENCE
31183,392,PERTENCE
31189,386,PERTENCE
31215,388,PERTENCE
31328,386,PERTENCE
31341,386,PERTENCE
31405,386,PERTENCE
31411,390,PERTENCE
31533,386,PERTENCE
31588,391,PERTENCE
31729,387,PERTENCE
31734,393,PERTENCE
31751,387,PERTENCE
31783,387,PERTENCE
31926,387,PERTENCE
32052,386,PERTENCE
32058,386,PERTENCE
32093,386,PERTENCE
32124,392,PERTENCE
32182,393,PERTENCE
32216,390,PERTENCE
32230,389,PERTENCE
32302,395,PERTENCE
32320,386,PERTENCE
32332,386,PERTENCE
32340,386,PERTENCE
32417,386,PERTENCE
32483,392,PERTENCE
32634,386,PERTENCE
32687,386,PERTENCE
32694,386,PERTENCE
32709,386,PERTENCE
32734,386,PERTENCE
32755,386,PERTENCE
32832,386,PERTENCE
32851,386,PERTENCE
32920,386,PERTENCE
32939,386,PERTENCE
32953,390,PERTENCE
32982,386,PERTENCE
33064,386,PERTENCE
33127,387,PERTENCE
33134,387,PERTENCE
33160,387,PERTENCE
33166,387,PERTENCE
33168,391,PERTENCE
33190,393,PERTENCE
33203,391,PERTENCE
33223,393,PERTENCE
33231,391,PERTENCE
33315,393,PERTENCE
33415,386,PERTENCE
33425,387,PERTENCE
33453,386,PERTENCE
33457,386,PERTENCE
33536,386,PERTENCE
33640,387,PERTENCE
33715,386,PERTENCE
33784,389,PERTENCE
33872,387,PERTENCE
34103,387,PERTENCE
34105,387,PERTENCE
34115,390,PERTENCE
34186,386,PERTENCE
34190,386,PERTENCE
34194,386,PERTENCE
34236,393,PERTENCE
34300,386,PERTENCE
34335,386,PERTENCE
34337,387,PERTENCE
34347,386,PERTENCE
34482,393,PERTENCE
34659,393,PERTENCE
34661,393,PERTENCE
34699,386,PERTENCE
34750,387,PERTENCE
34767,386,PERTENCE
34773,386,PERTENCE
34776,386,PERTENCE
34798,391,PERTENCE
34801,388,PERTENCE
34805,388,PERTENCE
34825,388,PERTENCE
34864,386,PERTENCE
34984,393,PERTENCE
34996,389,PERTENCE
34998,393,PERTENCE
35016,393,PERTENCE
35023,393,PERTENCE
35052,393,PERTENCE
35126,386,PERTENCE
35160,393,PERTENCE
35218,387,PERTENCE
35223,386,PERTENCE
35229,386,PERTENCE
35352,393,PERTENCE
35511,393,PERTENCE
35583,390,PERTENCE
35733,390,PERTENCE
35814,389,PERTENCE
35873,387,PERTENCE
35894,390,PERTENCE
35971,390,PERTENCE
36041,388,PERTENCE
36159,386,PERTENCE
36189,386,PERTENCE
36290,386,PERTENCE
36297,386,PERTENCE
36321,393,PERTENCE
36342,393,PERTENCE
36411,394,PERTENCE
36426,386,PERTENCE
36444,386,PERTENCE
36451,393,PERTENCE
36465,387,PERTENCE
36472,387,PERTENCE
36495,387,PERTENCE
36520,387,PERTENCE
36534,387,PERTENCE
36556,389,PERTENCE
36570,389,PERTENCE
36593,386,PERTENCE
36610,387,PERTENCE
36640,393,PERTENCE
36677,387,PERTENCE
36709,390,PERTENCE
36759,386,PERTENCE
36860,387,PERTENCE
36882,387,PERTENCE
36890,387,PERTENCE
36961,393,PERTENCE
36993,386,PERTENCE
37019,386,PERTENCE
37098,389,PERTENCE
37106,386,PERTENCE
37132,393,PERTENCE
37199,393,PERTENCE
37200,386,PERTENCE
37201,386,PERTENCE
37219,393,PERTENCE
37228,389,PERTENCE
37254,386,PERTENCE
37255,389,PERTENCE
37267,386,PERTENCE
37276,387,PERTENCE
37283,386,PERTENCE
37293,386,PERTENCE
37438,386,PERTENCE
37471,393,PERTENCE
37486,393,PERTENCE
37542,392,PERTENCE
37604,390,PERTENCE
37623,386,PERTENCE
37669,389,PERTENCE
37694,389,PERTENCE
37696,387,PERTENCE
37722,388,PERTENCE
37923,391,PERTENCE
37969,393,PERTENCE
38009,386,PERTENCE
38191,387,PERTENCE
38204,390,PERTENCE
38224,393,PERTENCE
38270,394,PERTENCE
38315,387,PERTENCE
38355,387,PERTENCE
38385,387,PERTENCE
38410,391,PERTENCE
38416,386,PERTENCE
38433,389,PERTENCE
38471,387,PERTENCE
38485,387,PERTENCE
38489,387,PERTENCE
38493,387,PERTENCE
38513,391,PERTENCE
38514,391,PERTENCE
38523,386,PERTENCE
38569,386,PERTENCE
38631,386,PERTENCE
38651,386,PERTENCE
38738,389,PERTENCE
38806,389,PERTENCE
38825,386,PERTENCE
38830,386,PERTENCE
38837,386,PERTENCE
38841,386,PERTENCE
38842,386,PERTENCE
38934,394,PERTENCE
39009,393,PERTENCE
39026,387,PERTENCE
39056,386,PERTENCE
39057,386,PERTENCE
39058,386,PERTENCE
39060,386,PERTENCE
39080,393,PERTENCE
39092,393,PERTENCE
39213,393,PERTENCE
39214,393,PERTENCE
39215,393,PERTENCE
39216,393,PERTENCE
39218,393,PERTENCE
39219,393,PERTENCE
39247,391,PERTENCE
39264,386,PERTENCE
39267,386,PERTENCE
39268,386,PERTENCE
39276,391,PERTENCE
39322,393,PERTENCE
39324,393,PERTENCE
39432,386,PERTENCE
39459,386,PERTENCE
39505,386,PERTENCE
39588,393,PERTENCE
39589,393,PERTENCE
39596,393,PERTENCE
39641,393,PERTENCE
39643,393,PERTENCE
39660,387,PERTENCE
39698,389,PERTENCE
39781,393,PERTENCE
39787,393,PERTENCE
39795,386,PERTENCE
39804,386,PERTENCE
39816,386,PERTENCE
39828,387,PERTENCE
39829,387,PERTENCE
39842,387,PERTENCE
39893,386,PERTENCE
39903,386,PERTENCE
39905,386,PERTENCE
39906,386,PERTENCE
39948,386,PERTENCE
39972,386,PERTENCE
39976,389,PERTENCE
40040,386,PERTENCE
40045,394,PERTENCE
40084,386,PERTENCE
40088,386,PERTENCE
40093,386,PERTENCE
40107,389,PERTENCE
40123,387,PERTENCE
40171,387,PERTENCE
40180,387,PERTENCE
40210,387,PERTENCE
40221,386,PERTENCE
40222,386,PERTENCE
40250,386,PERTENCE
40264,387,PERTENCE
40289,393,PERTENCE
40406,386,PERTENCE
40411,386,PERTENCE
40421,386,PERTENCE
40422,386,PERTENCE
40428,386,PERTENCE
40475,393,PERTENCE
40510,386,PERTENCE
