src,dest,relationship
7560,30,PERTENCE
7561,31,PERTENCE
7564,119,PERTENCE
7590,30,PERTENCE
7598,32,PERTENCE
7599,30,PERTENCE
7631,204,PERTENCE
7657,204,PERTENCE
7738,128,PERTENCE
7913,38,PERTENCE
7922,38,PERTENCE
7938,38,PERTENCE
7954,77,PERTENCE
7967,38,PERTENCE
7984,38,PERTENCE
8018,204,PERTENCE
8082,150,PERTENCE
8142,110,PERTENCE
8180,133,PERTENCE
8318,72,PERTENCE
8414,72,PERTENCE
8428,34,PERTENCE
8460,53,PERTENCE
8581,126,PERTENCE
8615,52,PERTENCE
8632,92,PERTENCE
8643,87,PERTENCE
8700,53,PERTENCE
8711,73,PERTENCE
8772,98,PERTENCE
8870,77,PERTENCE
8898,156,PERTENCE
8932,157,PERTENCE
8942,157,PERTENCE
8987,157,PERTENCE
8997,52,PERTENCE
9021,157,PERTENCE
9128,73,PERTENCE
9147,157,PERTENCE
9150,165,PERTENCE
9155,146,PERTENCE
9160,146,PERTENCE
9162,123,PERTENCE
9193,76,PERTENCE
9422,74,PERTENCE
9449,104,PERTENCE
9453,118,PERTENCE
9462,104,PERTENCE
9465,94,PERTENCE
9480,104,PERTENCE
9488,118,PERTENCE
9490,103,PERTENCE
9498,118,PERTENCE
9508,103,PERTENCE
9514,52,PERTENCE
9516,96,PERTENCE
9545,52,PERTENCE
9554,78,PERTENCE
9561,78,PERTENCE
9600,103,PERTENCE
9602,78,PERTENCE
9631,49,PERTENCE
9644,103,PERTENCE
9931,106,PERTENCE
9938,38,PERTENCE
9939,38,PERTENCE
9954,38,PERTENCE
10134,111,PERTENCE
10174,87,PERTENCE
10189,33,PERTENCE
10249,145,PERTENCE
10299,111,PERTENCE
10377,59,PERTENCE
10399,241,PERTENCE
10537,72,PERTENCE
10629,53,PERTENCE
10666,53,PERTENCE
10708,94,PERTENCE
10710,71,PERTENCE
10741,107,PERTENCE
10806,131,PERTENCE
10812,131,PERTENCE
10816,75,PERTENCE
10862,67,PERTENCE
10863,35,PERTENCE
10865,75,PERTENCE
10882,75,PERTENCE
10898,75,PERTENCE
10984,164,PERTENCE
11011,164,PERTENCE
11021,164,PERTENCE
11033,153,PERTENCE
11066,30,PERTENCE
11101,164,PERTENCE
11159,208,PERTENCE
11163,208,PERTENCE
11197,66,PERTENCE
11313,173,PERTENCE
11359,34,PERTENCE
11363,34,PERTENCE
11392,31,PERTENCE
11413,103,PERTENCE
11429,103,PERTENCE
11472,30,PERTENCE
11473,86,PERTENCE
11477,30,PERTENCE
11532,94,PERTENCE
11557,47,PERTENCE
11664,92,PERTENCE
11677,92,PERTENCE
11707,103,PERTENCE
11713,103,PERTENCE
11761,204,PERTENCE
11780,98,PERTENCE
11830,97,PERTENCE
11836,97,PERTENCE
11864,78,PERTENCE
11875,97,PERTENCE
11906,120,PERTENCE
11911,78,PERTENCE
11944,34,PERTENCE
11946,78,PERTENCE
11961,78,PERTENCE
11977,78,PERTENCE
12039,78,PERTENCE
12072,78,PERTENCE
12242,51,PERTENCE
12260,51,PERTENCE
12266,51,PERTENCE
12303,49,PERTENCE
12361,39,PERTENCE
12396,30,PERTENCE
12403,30,PERTENCE
12406,49,PERTENCE
12462,92,PERTENCE
12477,111,PERTENCE
12492,30,PERTENCE
12518,105,PERTENCE
12522,30,PERTENCE
12530,30,PERTENCE
12562,30,PERTENCE
12686,30,PERTENCE
12715,51,PERTENCE
12721,34,PERTENCE
12738,34,PERTENCE
12751,30,PERTENCE
12753,51,PERTENCE
12760,208,PERTENCE
12764,30,PERTENCE
12774,59,PERTENCE
12820,30,PERTENCE
12829,87,PERTENCE
13034,111,PERTENCE
13070,164,PERTENCE
13127,146,PERTENCE
13131,205,PERTENCE
13166,205,PERTENCE
13189,36,PERTENCE
13296,51,PERTENCE
13311,113,PERTENCE
13315,51,PERTENCE
13325,113,PERTENCE
13332,38,PERTENCE
13378,87,PERTENCE
13387,87,PERTENCE
13558,30,PERTENCE
13721,149,PERTENCE
13756,108,PERTENCE
13925,39,PERTENCE
13988,115,PERTENCE
14062,227,PERTENCE
14077,53,PERTENCE
14081,53,PERTENCE
14101,53,PERTENCE
14207,227,PERTENCE
14280,181,PERTENCE
14286,199,PERTENCE
14288,173,PERTENCE
14313,199,PERTENCE
14344,164,PERTENCE
14388,223,PERTENCE
14395,223,PERTENCE
14468,78,PERTENCE
14479,77,PERTENCE
14492,68,PERTENCE
14508,78,PERTENCE
14542,34,PERTENCE
14546,77,PERTENCE
14596,78,PERTENCE
14610,78,PERTENCE
14616,78,PERTENCE
14633,195,PERTENCE
14693,118,PERTENCE
14760,131,PERTENCE
14777,167,PERTENCE
14780,118,PERTENCE
14788,167,PERTENCE
14844,93,PERTENCE
14851,118,PERTENCE
14854,227,PERTENCE
14898,224,PERTENCE
14911,227,PERTENCE
14947,103,PERTENCE
14954,103,PERTENCE
15015,102,PERTENCE
15033,119,PERTENCE
15059,227,PERTENCE
15114,157,PERTENCE
15124,157,PERTENCE
15130,153,PERTENCE
15132,102,PERTENCE
15145,157,PERTENCE
15155,157,PERTENCE
15208,102,PERTENCE
15242,77,PERTENCE
15254,77,PERTENCE
15267,32,PERTENCE
15280,77,PERTENCE
15323,77,PERTENCE
15360,77,PERTENCE
15382,77,PERTENCE
15421,96,PERTENCE
15422,30,PERTENCE
15423,51,PERTENCE
15437,179,PERTENCE
15458,179,PERTENCE
15464,96,PERTENCE
15499,51,PERTENCE
15523,30,PERTENCE
15572,62,PERTENCE
15654,34,PERTENCE
15785,53,PERTENCE
15793,53,PERTENCE
15797,51,PERTENCE
15813,53,PERTENCE
15832,51,PERTENCE
15849,51,PERTENCE
15883,53,PERTENCE
15888,53,PERTENCE
16048,111,PERTENCE
16061,138,PERTENCE
16070,111,PERTENCE
16131,68,PERTENCE
16133,182,PERTENCE
16255,30,PERTENCE
16299,51,PERTENCE
16344,40,PERTENCE
16345,45,PERTENCE
16375,51,PERTENCE
16472,78,PERTENCE
16569,129,PERTENCE
16576,165,PERTENCE
16605,128,PERTENCE
16634,77,PERTENCE
16654,77,PERTENCE
16662,208,PERTENCE
16687,208,PERTENCE
16718,87,PERTENCE
16755,208,PERTENCE
16761,208,PERTENCE
16783,34,PERTENCE
16803,34,PERTENCE
16872,111,PERTENCE
16892,87,PERTENCE
16956,87,PERTENCE
16963,62,PERTENCE
16971,62,PERTENCE
16991,73,PERTENCE
17008,73,PERTENCE
17009,62,PERTENCE
17028,53,PERTENCE
17079,34,PERTENCE
17092,87,PERTENCE
17105,30,PERTENCE
17114,73,PERTENCE
17158,34,PERTENCE
17170,49,PERTENCE
17190,49,PERTENCE
17197,49,PERTENCE
17203,44,PERTENCE
17210,44,PERTENCE
17232,44,PERTENCE
17239,44,PERTENCE
17255,44,PERTENCE
17268,34,PERTENCE
17285,210,PERTENCE
17297,45,PERTENCE
17324,157,PERTENCE
17378,157,PERTENCE
17392,157,PERTENCE
17461,110,PERTENCE
17463,111,PERTENCE
17472,42,PERTENCE
17573,62,PERTENCE
17617,53,PERTENCE
17649,33,PERTENCE
17658,106,PERTENCE
17829,164,PERTENCE
17845,207,PERTENCE
17860,164,PERTENCE
17931,210,PERTENCE
17963,97,PERTENCE
17972,179,PERTENCE
18026,118,PERTENCE
18054,78,PERTENCE
18098,166,PERTENCE
18145,59,PERTENCE
18155,59,PERTENCE
18165,51,PERTENCE
18166,166,PERTENCE
18232,51,PERTENCE
18262,51,PERTENCE
18304,34,PERTENCE
18358,69,PERTENCE
18360,186,PERTENCE
18381,51,PERTENCE
18393,51,PERTENCE
18409,51,PERTENCE
18448,51,PERTENCE
18478,51,PERTENCE
18482,31,PERTENCE
18491,31,PERTENCE
18503,51,PERTENCE
18504,128,PERTENCE
18520,51,PERTENCE
18531,31,PERTENCE
18552,31,PERTENCE
18566,187,PERTENCE
18571,51,PERTENCE
18616,51,PERTENCE
18639,53,PERTENCE
18663,184,PERTENCE
18693,51,PERTENCE
18724,51,PERTENCE
18920,93,PERTENCE
18945,199,PERTENCE
19098,67,PERTENCE
19208,104,PERTENCE
19214,104,PERTENCE
19290,36,PERTENCE
19298,51,PERTENCE
19304,51,PERTENCE
19309,51,PERTENCE
19317,51,PERTENCE
19328,51,PERTENCE
19358,30,PERTENCE
19370,138,PERTENCE
19371,138,PERTENCE
19375,138,PERTENCE
19380,138,PERTENCE
19387,164,PERTENCE
19389,138,PERTENCE
19551,31,PERTENCE
19559,157,PERTENCE
19675,120,PERTENCE
19727,94,PERTENCE
19766,30,PERTENCE
19796,39,PERTENCE
19803,39,PERTENCE
19968,41,PERTENCE
20050,59,PERTENCE
20061,59,PERTENCE
20107,59,PERTENCE
20135,59,PERTENCE
20186,68,PERTENCE
20393,128,PERTENCE
20401,128,PERTENCE
20421,73,PERTENCE
20429,73,PERTENCE
20433,73,PERTENCE
20474,65,PERTENCE
20544,73,PERTENCE
20548,73,PERTENCE
20560,87,PERTENCE
20639,167,PERTENCE
20703,51,PERTENCE
20706,51,PERTENCE
20722,118,PERTENCE
20782,188,PERTENCE
20790,51,PERTENCE
20794,51,PERTENCE
20839,205,PERTENCE
20891,68,PERTENCE
21052,235,PERTENCE
21087,87,PERTENCE
21128,181,PERTENCE
21186,251,PERTENCE
21256,51,PERTENCE
21259,51,PERTENCE
21273,157,PERTENCE
21274,157,PERTENCE
21280,49,PERTENCE
21464,69,PERTENCE
21499,51,PERTENCE
21501,51,PERTENCE
21503,51,PERTENCE
21508,51,PERTENCE
21559,291,PERTENCE
21564,186,PERTENCE
21567,291,PERTENCE
21568,186,PERTENCE
21570,291,PERTENCE
21572,291,PERTENCE
21573,291,PERTENCE
21574,291,PERTENCE
21686,33,PERTENCE
21756,30,PERTENCE
21803,77,PERTENCE
21963,33,PERTENCE
21989,131,PERTENCE
22003,210,PERTENCE
22050,205,PERTENCE
22077,33,PERTENCE
22081,33,PERTENCE
22320,62,PERTENCE
22333,292,PERTENCE
22337,34,PERTENCE
22437,34,PERTENCE
22512,97,PERTENCE
22516,97,PERTENCE
22537,166,PERTENCE
22541,166,PERTENCE
22863,141,PERTENCE
22924,178,PERTENCE
23033,301,PERTENCE
23139,118,PERTENCE
23208,98,PERTENCE
23212,98,PERTENCE
23218,165,PERTENCE
23482,292,PERTENCE
23610,227,PERTENCE
23613,227,PERTENCE
23643,69,PERTENCE
23650,69,PERTENCE
23816,77,PERTENCE
23834,184,PERTENCE
23851,204,PERTENCE
23873,77,PERTENCE
23874,77,PERTENCE
23876,77,PERTENCE
23923,186,PERTENCE
23940,61,PERTENCE
23952,120,PERTENCE
23958,120,PERTENCE
23980,51,PERTENCE
23985,51,PERTENCE
23987,51,PERTENCE
23990,51,PERTENCE
23992,51,PERTENCE
24001,51,PERTENCE
24002,51,PERTENCE
24005,51,PERTENCE
24014,51,PERTENCE
24026,51,PERTENCE
24050,51,PERTENCE
24102,51,PERTENCE
24117,201,PERTENCE
24161,201,PERTENCE
24173,201,PERTENCE
24215,201,PERTENCE
24216,164,PERTENCE
24339,51,PERTENCE
24340,197,PERTENCE
24500,224,PERTENCE
24508,294,PERTENCE
24509,51,PERTENCE
24516,44,PERTENCE
24520,150,PERTENCE
24523,44,PERTENCE
24528,44,PERTENCE
24761,51,PERTENCE
24789,51,PERTENCE
24794,219,PERTENCE
24797,51,PERTENCE
24836,69,PERTENCE
24848,69,PERTENCE
24905,165,PERTENCE
24912,165,PERTENCE
24956,68,PERTENCE
25031,164,PERTENCE
25130,53,PERTENCE
25179,228,PERTENCE
25241,102,PERTENCE
25250,34,PERTENCE
25255,34,PERTENCE
25270,51,PERTENCE
25308,50,PERTENCE
25319,33,PERTENCE
25324,181,PERTENCE
25334,50,PERTENCE
25551,227,PERTENCE
25585,114,PERTENCE
25658,34,PERTENCE
25701,50,PERTENCE
25734,179,PERTENCE
25745,105,PERTENCE
25748,50,PERTENCE
25768,187,PERTENCE
25793,181,PERTENCE
25803,77,PERTENCE
25804,136,PERTENCE
25818,51,PERTENCE
25827,51,PERTENCE
25829,51,PERTENCE
25832,51,PERTENCE
25838,51,PERTENCE
25871,91,PERTENCE
25932,204,PERTENCE
25942,204,PERTENCE
26049,164,PERTENCE
26076,94,PERTENCE
26131,34,PERTENCE
26190,104,PERTENCE
26329,47,PERTENCE
26364,227,PERTENCE
26392,213,PERTENCE
26417,75,PERTENCE
26486,31,PERTENCE
26494,232,PERTENCE
26770,243,PERTENCE
26798,205,PERTENCE
26886,70,PERTENCE
26953,194,PERTENCE
26956,194,PERTENCE
27057,59,PERTENCE
27092,227,PERTENCE
27161,208,PERTENCE
27172,208,PERTENCE
27206,208,PERTENCE
27238,86,PERTENCE
27440,296,PERTENCE
27451,51,PERTENCE
27472,204,PERTENCE
27497,59,PERTENCE
27508,227,PERTENCE
27569,77,PERTENCE
27571,77,PERTENCE
27591,59,PERTENCE
27601,59,PERTENCE
27652,252,PERTENCE
27656,51,PERTENCE
27667,60,PERTENCE
27773,102,PERTENCE
27778,102,PERTENCE
27853,48,PERTENCE
28049,46,PERTENCE
28183,166,PERTENCE
28219,30,PERTENCE
28225,30,PERTENCE
28228,30,PERTENCE
28244,108,PERTENCE
28285,174,PERTENCE
28290,174,PERTENCE
28301,188,PERTENCE
28373,137,PERTENCE
28384,65,PERTENCE
28506,174,PERTENCE
28583,71,PERTENCE
28627,174,PERTENCE
28636,174,PERTENCE
28668,241,PERTENCE
28701,77,PERTENCE
28713,241,PERTENCE
28747,203,PERTENCE
28764,77,PERTENCE
28772,77,PERTENCE
28852,178,PERTENCE
28857,178,PERTENCE
28929,170,PERTENCE
29139,157,PERTENCE
29257,77,PERTENCE
29261,62,PERTENCE
29263,142,PERTENCE
29296,275,PERTENCE
29326,281,PERTENCE
29337,281,PERTENCE
29420,224,PERTENCE
29489,209,PERTENCE
29513,209,PERTENCE
29526,209,PERTENCE
29554,51,PERTENCE
29599,227,PERTENCE
29607,227,PERTENCE
29616,104,PERTENCE
29630,30,PERTENCE
29670,104,PERTENCE
29676,30,PERTENCE
29715,255,PERTENCE
29745,255,PERTENCE
29746,174,PERTENCE
29748,30,PERTENCE
29763,167,PERTENCE
29777,53,PERTENCE
29778,53,PERTENCE
29788,53,PERTENCE
29796,53,PERTENCE
29805,46,PERTENCE
29809,46,PERTENCE
29837,121,PERTENCE
29887,30,PERTENCE
29891,30,PERTENCE
29893,53,PERTENCE
29913,30,PERTENCE
29921,30,PERTENCE
29925,87,PERTENCE
29927,30,PERTENCE
29935,165,PERTENCE
29945,53,PERTENCE
29950,30,PERTENCE
29964,165,PERTENCE
29971,165,PERTENCE
29985,30,PERTENCE
30014,188,PERTENCE
30042,30,PERTENCE
30049,165,PERTENCE
30069,150,PERTENCE
30071,165,PERTENCE
30076,165,PERTENCE
30077,30,PERTENCE
30093,205,PERTENCE
30112,165,PERTENCE
30144,247,PERTENCE
30149,165,PERTENCE
30198,247,PERTENCE
30204,51,PERTENCE
30207,247,PERTENCE
30346,256,PERTENCE
30438,189,PERTENCE
30466,181,PERTENCE
30510,108,PERTENCE
30525,108,PERTENCE
30548,149,PERTENCE
30625,66,PERTENCE
30751,129,PERTENCE
30765,85,PERTENCE
30770,46,PERTENCE
30777,46,PERTENCE
30785,138,PERTENCE
30835,136,PERTENCE
30841,257,PERTENCE
30854,30,PERTENCE
30863,30,PERTENCE
30874,257,PERTENCE
30971,108,PERTENCE
30976,257,PERTENCE
31076,145,PERTENCE
31083,166,PERTENCE
31093,118,PERTENCE
31183,206,PERTENCE
31189,166,PERTENCE
31215,170,PERTENCE
31328,30,PERTENCE
31341,174,PERTENCE
31405,174,PERTENCE
31411,181,PERTENCE
31533,194,PERTENCE
31588,42,PERTENCE
31729,77,PERTENCE
31734,178,PERTENCE
31751,77,PERTENCE
31783,77,PERTENCE
31926,77,PERTENCE
32052,128,PERTENCE
32058,128,PERTENCE
32093,257,PERTENCE
32124,81,PERTENCE
32182,157,PERTENCE
32216,210,PERTENCE
32230,167,PERTENCE
32302,182,PERTENCE
32320,73,PERTENCE
32332,73,PERTENCE
32340,73,PERTENCE
32417,73,PERTENCE
32483,81,PERTENCE
32634,208,PERTENCE
32687,73,PERTENCE
32694,73,PERTENCE
32709,73,PERTENCE
32734,227,PERTENCE
32755,227,PERTENCE
32832,208,PERTENCE
32851,208,PERTENCE
32920,30,PERTENCE
32939,30,PERTENCE
32953,71,PERTENCE
32982,120,PERTENCE
33064,120,PERTENCE
33127,44,PERTENCE
33134,44,PERTENCE
33160,44,PERTENCE
33166,44,PERTENCE
33168,164,PERTENCE
33190,110,PERTENCE
33203,164,PERTENCE
33223,110,PERTENCE
33231,164,PERTENCE
33315,110,PERTENCE
33415,166,PERTENCE
33425,51,PERTENCE
33453,138,PERTENCE
33457,138,PERTENCE
33536,120,PERTENCE
33640,44,PERTENCE
33715,78,PERTENCE
33784,129,PERTENCE
33872,51,PERTENCE
34103,77,PERTENCE
34105,77,PERTENCE
34115,49,PERTENCE
34186,174,PERTENCE
34190,174,PERTENCE
34194,174,PERTENCE
34236,205,PERTENCE
34300,120,PERTENCE
34335,174,PERTENCE
34337,77,PERTENCE
34347,120,PERTENCE
34482,46,PERTENCE
34659,53,PERTENCE
34661,53,PERTENCE
34699,128,PERTENCE
34750,51,PERTENCE
34767,128,PERTENCE
34773,128,PERTENCE
34776,128,PERTENCE
34798,165,PERTENCE
34801,263,PERTENCE
34805,263,PERTENCE
34825,263,PERTENCE
34864,128,PERTENCE
34984,53,PERTENCE
34996,129,PERTENCE
34998,53,PERTENCE
35016,178,PERTENCE
35023,178,PERTENCE
35052,76,PERTENCE
35126,135,PERTENCE
35160,46,PERTENCE
35218,59,PERTENCE
35223,247,PERTENCE
35229,247,PERTENCE
35352,46,PERTENCE
35511,69,PERTENCE
35583,146,PERTENCE
35733,68,PERTENCE
35814,262,PERTENCE
35873,34,PERTENCE
35894,71,PERTENCE
35971,71,PERTENCE
36041,113,PERTENCE
36159,150,PERTENCE
36189,150,PERTENCE
36290,173,PERTENCE
36297,173,PERTENCE
36321,205,PERTENCE
36342,205,PERTENCE
36411,220,PERTENCE
36426,138,PERTENCE
36444,173,PERTENCE
36451,280,PERTENCE
36465,51,PERTENCE
36472,51,PERTENCE
36495,51,PERTENCE
36520,34,PERTENCE
36534,51,PERTENCE
36556,176,PERTENCE
36570,176,PERTENCE
36593,227,PERTENCE
36610,77,PERTENCE
36640,65,PERTENCE
36677,51,PERTENCE
36709,181,PERTENCE
36759,281,PERTENCE
36860,292,PERTENCE
36882,34,PERTENCE
36890,34,PERTENCE
36961,103,PERTENCE
36993,281,PERTENCE
37019,166,PERTENCE
37098,102,PERTENCE
37106,166,PERTENCE
37132,46,PERTENCE
37199,46,PERTENCE
37200,150,PERTENCE
37201,166,PERTENCE
37219,46,PERTENCE
37228,176,PERTENCE
37254,99,PERTENCE
37255,176,PERTENCE
37267,166,PERTENCE
37276,51,PERTENCE
37283,166,PERTENCE
37293,166,PERTENCE
37438,199,PERTENCE
37471,103,PERTENCE
37486,103,PERTENCE
37542,214,PERTENCE
37604,118,PERTENCE
37623,247,PERTENCE
37669,145,PERTENCE
37694,145,PERTENCE
37696,77,PERTENCE
37722,170,PERTENCE
37923,164,PERTENCE
37969,105,PERTENCE
38009,174,PERTENCE
38191,77,PERTENCE
38204,68,PERTENCE
38224,111,PERTENCE
38270,228,PERTENCE
38315,77,PERTENCE
38355,51,PERTENCE
38385,51,PERTENCE
38410,42,PERTENCE
38416,78,PERTENCE
38433,83,PERTENCE
38471,59,PERTENCE
38485,59,PERTENCE
38489,59,PERTENCE
38493,59,PERTENCE
38513,164,PERTENCE
38514,164,PERTENCE
38523,275,PERTENCE
38569,120,PERTENCE
38631,138,PERTENCE
38651,179,PERTENCE
38738,100,PERTENCE
38806,167,PERTENCE
38825,78,PERTENCE
38830,78,PERTENCE
38837,174,PERTENCE
38841,174,PERTENCE
38842,174,PERTENCE
38934,220,PERTENCE
39009,205,PERTENCE
39026,77,PERTENCE
39056,227,PERTENCE
39057,227,PERTENCE
39058,227,PERTENCE
39060,227,PERTENCE
39080,205,PERTENCE
39092,205,PERTENCE
39213,104,PERTENCE
39214,104,PERTENCE
39215,104,PERTENCE
39216,104,PERTENCE
39218,104,PERTENCE
39219,104,PERTENCE
39247,164,PERTENCE
39264,150,PERTENCE
39267,150,PERTENCE
39268,150,PERTENCE
39276,164,PERTENCE
39322,50,PERTENCE
39324,50,PERTENCE
39432,224,PERTENCE
39459,92,PERTENCE
39505,257,PERTENCE
39588,121,PERTENCE
39589,121,PERTENCE
39596,121,PERTENCE
39641,53,PERTENCE
39643,53,PERTENCE
39660,51,PERTENCE
39698,229,PERTENCE
39781,103,PERTENCE
39787,103,PERTENCE
39795,179,PERTENCE
39804,179,PERTENCE
39816,179,PERTENCE
39828,77,PERTENCE
39829,77,PERTENCE
39842,77,PERTENCE
39893,73,PERTENCE
39903,73,PERTENCE
39905,73,PERTENCE
39906,73,PERTENCE
39948,78,PERTENCE
39972,166,PERTENCE
39976,86,PERTENCE
40040,204,PERTENCE
40045,117,PERTENCE
40084,257,PERTENCE
40088,257,PERTENCE
40093,257,PERTENCE
40107,85,PERTENCE
40123,59,PERTENCE
40171,34,PERTENCE
40180,34,PERTENCE
40210,77,PERTENCE
40221,194,PERTENCE
40222,194,PERTENCE
40250,73,PERTENCE
40264,87,PERTENCE
40289,110,PERTENCE
40406,128,PERTENCE
40411,128,PERTENCE
40421,128,PERTENCE
40422,128,PERTENCE
40428,128,PERTENCE
40475,103,PERTENCE
40510,259,PERTENCE
