src,dest,relationship
10863,0,PERTENCE
10865,14,PERTENCE
10882,14,PERTENCE
10898,14,PERTENCE
10984,0,PERTENCE
11011,0,PERTENCE
11021,0,PERTENCE
11033,0,PERTENCE
11066,0,PERTENCE
11101,0,PERTENCE
11159,0,PERTENCE
11163,0,PERTENCE
11197,0,PERTENCE
11313,0,PERTENCE
11359,0,PERTENCE
11363,0,PERTENCE
11392,0,PERTENCE
11413,0,PERTENCE
11429,0,PERTENCE
11472,1,PERTENCE
11473,0,PERTENCE
11477,3,PERTENCE
11532,0,PERTENCE
11557,0,PERTENCE
11664,18,PERTENCE
11677,0,PERTENCE
11707,0,PERTENCE
11713,0,PERTENCE
11761,0,PERTENCE
11780,7,PERTENCE
11830,0,PERTENCE
11836,0,PERTENCE
11864,7,PERTENCE
11875,0,PERTENCE
11906,2,PERTENCE
11911,0,PERTENCE
11944,0,PERTENCE
11946,7,PERTENCE
11961,7,PERTENCE
11977,7,PERTENCE
12039,7,PERTENCE
12072,7,PERTENCE
12242,2,PERTENCE
12260,0,PERTENCE
12266,2,PERTENCE
12303,0,PERTENCE
12361,2,PERTENCE
12396,0,PERTENCE
12403,0,PERTENCE
12406,0,PERTENCE
12462,0,PERTENCE
12477,0,PERTENCE
12492,3,PERTENCE
12518,0,PERTENCE
12522,1,PERTENCE
12530,0,PERTENCE
12562,0,PERTENCE
12686,0,PERTENCE
12715,2,PERTENCE
12721,0,PERTENCE
12738,0,PERTENCE
12751,0,PERTENCE
12753,2,PERTENCE
12760,0,PERTENCE
12764,0,PERTENCE
12774,1,PERTENCE
12820,3,PERTENCE
12829,0,PERTENCE
13034,3,PERTENCE
13070,3,PERTENCE
13127,0,PERTENCE
13131,2,PERTENCE
13166,18,PERTENCE
13189,0,PERTENCE
13296,0,PERTENCE
13311,0,PERTENCE
13315,3,PERTENCE
13325,0,PERTENCE
13332,0,PERTENCE
13378,0,PERTENCE
13387,0,PERTENCE
13558,0,PERTENCE
13721,15,PERTENCE
13756,0,PERTENCE
13925,2,PERTENCE
13988,1,PERTENCE
14062,0,PERTENCE
14077,0,PERTENCE
14081,0,PERTENCE
14101,0,PERTENCE
14207,0,PERTENCE
14280,0,PERTENCE
14286,3,PERTENCE
14288,0,PERTENCE
14313,9,PERTENCE
14344,0,PERTENCE
14388,3,PERTENCE
14395,3,PERTENCE
14468,0,PERTENCE
14479,0,PERTENCE
14492,0,PERTENCE
14508,0,PERTENCE
14542,0,PERTENCE
14546,0,PERTENCE
14596,0,PERTENCE
14610,0,PERTENCE
14616,2,PERTENCE
14633,2,PERTENCE
14693,0,PERTENCE
14760,0,PERTENCE
14777,0,PERTENCE
14780,0,PERTENCE
14788,3,PERTENCE
14844,0,PERTENCE
14851,2,PERTENCE
14854,0,PERTENCE
14898,2,PERTENCE
14911,0,PERTENCE
14947,0,PERTENCE
14954,0,PERTENCE
15015,2,PERTENCE
15033,1,PERTENCE
15059,1,PERTENCE
15114,0,PERTENCE
15124,0,PERTENCE
15130,20,PERTENCE
15132,15,PERTENCE
15145,1,PERTENCE
15155,1,PERTENCE
15208,0,PERTENCE
15242,0,PERTENCE
15254,0,PERTENCE
15267,0,PERTENCE
15280,0,PERTENCE
15323,0,PERTENCE
15360,0,PERTENCE
15382,0,PERTENCE
15421,2,PERTENCE
15422,0,PERTENCE
15423,0,PERTENCE
15437,0,PERTENCE
15458,1,PERTENCE
15464,2,PERTENCE
15499,0,PERTENCE
15523,0,PERTENCE
15572,0,PERTENCE
15654,0,PERTENCE
15785,0,PERTENCE
15793,0,PERTENCE
15797,0,PERTENCE
15813,0,PERTENCE
15832,0,PERTENCE
15849,0,PERTENCE
15883,0,PERTENCE
15888,0,PERTENCE
16048,16,PERTENCE
16061,2,PERTENCE
16070,0,PERTENCE
16131,0,PERTENCE
16133,0,PERTENCE
16255,1,PERTENCE
16299,0,PERTENCE
16344,2,PERTENCE
16345,16,PERTENCE
16375,0,PERTENCE
16472,0,PERTENCE
16569,0,PERTENCE
16576,8,PERTENCE
16605,0,PERTENCE
16634,0,PERTENCE
16654,0,PERTENCE
16662,0,PERTENCE
16687,1,PERTENCE
16718,4,PERTENCE
16755,0,PERTENCE
16761,0,PERTENCE
16783,18,PERTENCE
16803,0,PERTENCE
16872,0,PERTENCE
16892,0,PERTENCE
16956,0,PERTENCE
16963,0,PERTENCE
16971,0,PERTENCE
16991,0,PERTENCE
17008,1,PERTENCE
17009,0,PERTENCE
17028,1,PERTENCE
17079,0,PERTENCE
17092,22,PERTENCE
17105,0,PERTENCE
17114,0,PERTENCE
17158,0,PERTENCE
17170,0,PERTENCE
17190,0,PERTENCE
17197,10,PERTENCE
17203,0,PERTENCE
17210,0,PERTENCE
17232,3,PERTENCE
17239,3,PERTENCE
17255,3,PERTENCE
17268,0,PERTENCE
17285,0,PERTENCE
17297,0,PERTENCE
17324,10,PERTENCE
17378,10,PERTENCE
17392,10,PERTENCE
17461,16,PERTENCE
17463,0,PERTENCE
17472,0,PERTENCE
17573,0,PERTENCE
17617,0,PERTENCE
17649,0,PERTENCE
17658,7,PERTENCE
17829,3,PERTENCE
17845,1,PERTENCE
17860,0,PERTENCE
17931,0,PERTENCE
17963,0,PERTENCE
17972,2,PERTENCE
18026,0,PERTENCE
18054,2,PERTENCE
18098,0,PERTENCE
18145,2,PERTENCE
18155,2,PERTENCE
18165,2,PERTENCE
18166,0,PERTENCE
18232,3,PERTENCE
18262,0,PERTENCE
18304,11,PERTENCE
18358,2,PERTENCE
18360,0,PERTENCE
18381,0,PERTENCE
18393,16,PERTENCE
18409,0,PERTENCE
18448,0,PERTENCE
18478,1,PERTENCE
18482,0,PERTENCE
18491,0,PERTENCE
18503,0,PERTENCE
18504,0,PERTENCE
18520,0,PERTENCE
18531,0,PERTENCE
18552,0,PERTENCE
18566,0,PERTENCE
18571,2,PERTENCE
18616,0,PERTENCE
18639,0,PERTENCE
18663,2,PERTENCE
18693,0,PERTENCE
18724,2,PERTENCE
18920,2,PERTENCE
18945,0,PERTENCE
19098,6,PERTENCE
19208,7,PERTENCE
19214,7,PERTENCE
19290,3,PERTENCE
19298,5,PERTENCE
19304,0,PERTENCE
19309,2,PERTENCE
19317,2,PERTENCE
19328,5,PERTENCE
19358,0,PERTENCE
19370,0,PERTENCE
19371,0,PERTENCE
19375,0,PERTENCE
19380,3,PERTENCE
19387,3,PERTENCE
19389,0,PERTENCE
19551,0,PERTENCE
19559,16,PERTENCE
19675,0,PERTENCE
19727,0,PERTENCE
19766,0,PERTENCE
19796,0,PERTENCE
19803,0,PERTENCE
19968,0,PERTENCE
20050,2,PERTENCE
20061,0,PERTENCE
20107,2,PERTENCE
20135,9,PERTENCE
20186,0,PERTENCE
20393,0,PERTENCE
20401,13,PERTENCE
20421,3,PERTENCE
20429,3,PERTENCE
20433,3,PERTENCE
20474,0,PERTENCE
20544,0,PERTENCE
20548,3,PERTENCE
20560,0,PERTENCE
20639,0,PERTENCE
20703,2,PERTENCE
20706,2,PERTENCE
20722,2,PERTENCE
20782,2,PERTENCE
20790,0,PERTENCE
20794,10,PERTENCE
20839,0,PERTENCE
20891,0,PERTENCE
21052,1,PERTENCE
21087,0,PERTENCE
21128,0,PERTENCE
21186,7,PERTENCE
21256,10,PERTENCE
21259,1,PERTENCE
21273,0,PERTENCE
21274,0,PERTENCE
21280,0,PERTENCE
21464,6,PERTENCE
21499,0,PERTENCE
21501,10,PERTENCE
21503,2,PERTENCE
21508,10,PERTENCE
21559,0,PERTENCE
21564,0,PERTENCE
21567,0,PERTENCE
21568,3,PERTENCE
21570,3,PERTENCE
21572,3,PERTENCE
21573,0,PERTENCE
21574,3,PERTENCE
21686,0,PERTENCE
21756,0,PERTENCE
21803,0,PERTENCE
21963,2,PERTENCE
21989,0,PERTENCE
22003,2,PERTENCE
22050,0,PERTENCE
22077,0,PERTENCE
22081,0,PERTENCE
22320,0,PERTENCE
22333,0,PERTENCE
22337,0,PERTENCE
22437,0,PERTENCE
22512,0,PERTENCE
22516,2,PERTENCE
22537,0,PERTENCE
22541,3,PERTENCE
22863,0,PERTENCE
22924,13,PERTENCE
23033,15,PERTENCE
23139,16,PERTENCE
23208,7,PERTENCE
23212,7,PERTENCE
23218,8,PERTENCE
23482,3,PERTENCE
23610,2,PERTENCE
23613,0,PERTENCE
23643,16,PERTENCE
23650,16,PERTENCE
23816,22,PERTENCE
23834,0,PERTENCE
23851,0,PERTENCE
23873,22,PERTENCE
23874,22,PERTENCE
23876,22,PERTENCE
23923,1,PERTENCE
23940,0,PERTENCE
23952,0,PERTENCE
23958,0,PERTENCE
23980,0,PERTENCE
23985,10,PERTENCE
23987,10,PERTENCE
23990,1,PERTENCE
23992,1,PERTENCE
24001,0,PERTENCE
24002,2,PERTENCE
24005,1,PERTENCE
24014,2,PERTENCE
24026,10,PERTENCE
24050,0,PERTENCE
24102,0,PERTENCE
24117,0,PERTENCE
24161,0,PERTENCE
24173,2,PERTENCE
24215,1,PERTENCE
24216,0,PERTENCE
24339,0,PERTENCE
24340,3,PERTENCE
24500,0,PERTENCE
24508,0,PERTENCE
24509,0,PERTENCE
24516,0,PERTENCE
24520,7,PERTENCE
24523,11,PERTENCE
24528,3,PERTENCE
24761,2,PERTENCE
24789,0,PERTENCE
24794,0,PERTENCE
24797,2,PERTENCE
24836,16,PERTENCE
24848,16,PERTENCE
24905,10,PERTENCE
24912,0,PERTENCE
24956,0,PERTENCE
25031,18,PERTENCE
25130,0,PERTENCE
25179,18,PERTENCE
25241,3,PERTENCE
25250,0,PERTENCE
25255,3,PERTENCE
25270,0,PERTENCE
25308,0,PERTENCE
25319,2,PERTENCE
25324,0,PERTENCE
25334,0,PERTENCE
25551,2,PERTENCE
25585,0,PERTENCE
25658,0,PERTENCE
25701,0,PERTENCE
25734,0,PERTENCE
25745,0,PERTENCE
25748,0,PERTENCE
25768,0,PERTENCE
25793,0,PERTENCE
25803,0,PERTENCE
25804,7,PERTENCE
25818,0,PERTENCE
25827,0,PERTENCE
25829,0,PERTENCE
25832,10,PERTENCE
25838,23,PERTENCE
25871,0,PERTENCE
25932,0,PERTENCE
25942,0,PERTENCE
26049,0,PERTENCE
26076,2,PERTENCE
26131,0,PERTENCE
26190,7,PERTENCE
26329,8,PERTENCE
26364,1,PERTENCE
26392,0,PERTENCE
26417,0,PERTENCE
26486,0,PERTENCE
26494,0,PERTENCE
26770,1,PERTENCE
26798,0,PERTENCE
26886,0,PERTENCE
26953,0,PERTENCE
26956,2,PERTENCE
27057,15,PERTENCE
27092,0,PERTENCE
27161,0,PERTENCE
27172,0,PERTENCE
27206,0,PERTENCE
27238,0,PERTENCE
27440,0,PERTENCE
27451,0,PERTENCE
27472,1,PERTENCE
27497,15,PERTENCE
27508,0,PERTENCE
27569,0,PERTENCE
27571,0,PERTENCE
27591,2,PERTENCE
27601,2,PERTENCE
27652,0,PERTENCE
27656,1,PERTENCE
27667,7,PERTENCE
27773,15,PERTENCE
27778,15,PERTENCE
27853,0,PERTENCE
28049,3,PERTENCE
28183,0,PERTENCE
28219,0,PERTENCE
28225,0,PERTENCE
28228,0,PERTENCE
28244,2,PERTENCE
28285,0,PERTENCE
28290,0,PERTENCE
28301,0,PERTENCE
28373,19,PERTENCE
28384,23,PERTENCE
28506,7,PERTENCE
28583,6,PERTENCE
28627,7,PERTENCE
28636,7,PERTENCE
28668,0,PERTENCE
28701,0,PERTENCE
28713,0,PERTENCE
28747,0,PERTENCE
28764,0,PERTENCE
28772,0,PERTENCE
28852,0,PERTENCE
28857,2,PERTENCE
28929,0,PERTENCE
29139,22,PERTENCE
29257,0,PERTENCE
29261,0,PERTENCE
29263,0,PERTENCE
29296,0,PERTENCE
29326,7,PERTENCE
29337,7,PERTENCE
29420,10,PERTENCE
29489,1,PERTENCE
29513,1,PERTENCE
29526,0,PERTENCE
29554,2,PERTENCE
29599,0,PERTENCE
29607,0,PERTENCE
29616,7,PERTENCE
29630,0,PERTENCE
29670,7,PERTENCE
29676,0,PERTENCE
29715,3,PERTENCE
29745,3,PERTENCE
29746,0,PERTENCE
29748,3,PERTENCE
29763,0,PERTENCE
29777,0,PERTENCE
29778,0,PERTENCE
29788,0,PERTENCE
29796,0,PERTENCE
29805,0,PERTENCE
29809,0,PERTENCE
29837,0,PERTENCE
29887,2,PERTENCE
29891,2,PERTENCE
29893,0,PERTENCE
29913,1,PERTENCE
29921,2,PERTENCE
29925,0,PERTENCE
29927,2,PERTENCE
29935,0,PERTENCE
29945,1,PERTENCE
29950,2,PERTENCE
29964,2,PERTENCE
29971,2,PERTENCE
29985,2,PERTENCE
30014,1,PERTENCE
30042,0,PERTENCE
30049,0,PERTENCE
30069,2,PERTENCE
30071,18,PERTENCE
30076,0,PERTENCE
30077,1,PERTENCE
30093,0,PERTENCE
30112,18,PERTENCE
30144,0,PERTENCE
30149,0,PERTENCE
30198,1,PERTENCE
30204,2,PERTENCE
30207,10,PERTENCE
30346,0,PERTENCE
30438,14,PERTENCE
30466,0,PERTENCE
30510,13,PERTENCE
30525,13,PERTENCE
30548,0,PERTENCE
30625,0,PERTENCE
30751,0,PERTENCE
30765,15,PERTENCE
30770,0,PERTENCE
30777,0,PERTENCE
30785,0,PERTENCE
30835,7,PERTENCE
30841,10,PERTENCE
30854,0,PERTENCE
30863,0,PERTENCE
30874,0,PERTENCE
30971,23,PERTENCE
30976,0,PERTENCE
31076,0,PERTENCE
31083,2,PERTENCE
31093,0,PERTENCE
31183,2,PERTENCE
31189,0,PERTENCE
31215,13,PERTENCE
31328,0,PERTENCE
31341,0,PERTENCE
31405,2,PERTENCE
31411,0,PERTENCE
31533,0,PERTENCE
31588,0,PERTENCE
31729,0,PERTENCE
31734,0,PERTENCE
31751,0,PERTENCE
31783,0,PERTENCE
31926,0,PERTENCE
32052,0,PERTENCE
32058,2,PERTENCE
32093,5,PERTENCE
32124,19,PERTENCE
32182,0,PERTENCE
32216,0,PERTENCE
32230,0,PERTENCE
32302,0,PERTENCE
32320,3,PERTENCE
32332,0,PERTENCE
32340,3,PERTENCE
32417,3,PERTENCE
32483,19,PERTENCE
32634,0,PERTENCE
32687,3,PERTENCE
32694,3,PERTENCE
32709,3,PERTENCE
32734,2,PERTENCE
32755,0,PERTENCE
32832,3,PERTENCE
32851,3,PERTENCE
32920,1,PERTENCE
32939,0,PERTENCE
32953,0,PERTENCE
32982,0,PERTENCE
33064,1,PERTENCE
33127,2,PERTENCE
33134,2,PERTENCE
33160,2,PERTENCE
33166,2,PERTENCE
33168,0,PERTENCE
33190,2,PERTENCE
33203,2,PERTENCE
33223,2,PERTENCE
33231,0,PERTENCE
33315,0,PERTENCE
33415,23,PERTENCE
33425,2,PERTENCE
33453,0,PERTENCE
33457,3,PERTENCE
33536,0,PERTENCE
33640,3,PERTENCE
33715,0,PERTENCE
33784,0,PERTENCE
33872,0,PERTENCE
34103,0,PERTENCE
34105,22,PERTENCE
34115,0,PERTENCE
34186,7,PERTENCE
34190,7,PERTENCE
34194,7,PERTENCE
34236,0,PERTENCE
34300,0,PERTENCE
34335,7,PERTENCE
34337,0,PERTENCE
34347,0,PERTENCE
34482,22,PERTENCE
34659,0,PERTENCE
34661,0,PERTENCE
34699,1,PERTENCE
34750,2,PERTENCE
34767,0,PERTENCE
34773,2,PERTENCE
34776,2,PERTENCE
34798,8,PERTENCE
34801,18,PERTENCE
34805,18,PERTENCE
34825,18,PERTENCE
34864,22,PERTENCE
34984,0,PERTENCE
34996,3,PERTENCE
34998,1,PERTENCE
35016,0,PERTENCE
35023,0,PERTENCE
35052,12,PERTENCE
35126,0,PERTENCE
35160,22,PERTENCE
35218,0,PERTENCE
35223,0,PERTENCE
35229,0,PERTENCE
35352,0,PERTENCE
35511,15,PERTENCE
35583,0,PERTENCE
35733,0,PERTENCE
35814,3,PERTENCE
35873,0,PERTENCE
35894,0,PERTENCE
35971,0,PERTENCE
36041,2,PERTENCE
36159,2,PERTENCE
36189,0,PERTENCE
36290,13,PERTENCE
36297,0,PERTENCE
36321,8,PERTENCE
36342,18,PERTENCE
36411,18,PERTENCE
36426,0,PERTENCE
36444,0,PERTENCE
36451,2,PERTENCE
36465,0,PERTENCE
36472,0,PERTENCE
36495,0,PERTENCE
36520,0,PERTENCE
36534,0,PERTENCE
36556,15,PERTENCE
36570,13,PERTENCE
36593,0,PERTENCE
36610,11,PERTENCE
36640,0,PERTENCE
36677,18,PERTENCE
36709,0,PERTENCE
36759,0,PERTENCE
36860,0,PERTENCE
36882,2,PERTENCE
36890,0,PERTENCE
36961,0,PERTENCE
36993,0,PERTENCE
37019,21,PERTENCE
37098,18,PERTENCE
37106,15,PERTENCE
37132,0,PERTENCE
37199,23,PERTENCE
37200,2,PERTENCE
37201,0,PERTENCE
37219,2,PERTENCE
37228,15,PERTENCE
37254,7,PERTENCE
37255,15,PERTENCE
37267,0,PERTENCE
37276,0,PERTENCE
37283,0,PERTENCE
37293,0,PERTENCE
37438,3,PERTENCE
37471,0,PERTENCE
37486,7,PERTENCE
37542,14,PERTENCE
37604,0,PERTENCE
37623,13,PERTENCE
37669,0,PERTENCE
37694,10,PERTENCE
37696,0,PERTENCE
37722,7,PERTENCE
37923,8,PERTENCE
37969,0,PERTENCE
38009,0,PERTENCE
38191,0,PERTENCE
38204,0,PERTENCE
38224,0,PERTENCE
38270,8,PERTENCE
38315,0,PERTENCE
38355,0,PERTENCE
38385,0,PERTENCE
38410,0,PERTENCE
38416,2,PERTENCE
38433,0,PERTENCE
38471,15,PERTENCE
38485,2,PERTENCE
38489,2,PERTENCE
38493,2,PERTENCE
38513,3,PERTENCE
38514,3,PERTENCE
38523,0,PERTENCE
38569,0,PERTENCE
38631,0,PERTENCE
38651,2,PERTENCE
38738,0,PERTENCE
38806,2,PERTENCE
38825,13,PERTENCE
38830,13,PERTENCE
38837,0,PERTENCE
38841,2,PERTENCE
38842,1,PERTENCE
38934,28,PERTENCE
39009,0,PERTENCE
39026,2,PERTENCE
39056,2,PERTENCE
39057,0,PERTENCE
39058,0,PERTENCE
39060,2,PERTENCE
39080,2,PERTENCE
39092,18,PERTENCE
39213,7,PERTENCE
39214,7,PERTENCE
39215,7,PERTENCE
39216,0,PERTENCE
39218,7,PERTENCE
39219,7,PERTENCE
39247,0,PERTENCE
39264,7,PERTENCE
39267,7,PERTENCE
39268,0,PERTENCE
39276,15,PERTENCE
39322,0,PERTENCE
39324,0,PERTENCE
39432,0,PERTENCE
39459,0,PERTENCE
39505,0,PERTENCE
39588,2,PERTENCE
39589,2,PERTENCE
39596,2,PERTENCE
39641,0,PERTENCE
39643,0,PERTENCE
39660,2,PERTENCE
39698,0,PERTENCE
39781,0,PERTENCE
39787,13,PERTENCE
39795,13,PERTENCE
39804,0,PERTENCE
39816,0,PERTENCE
39828,22,PERTENCE
39829,22,PERTENCE
39842,22,PERTENCE
39893,3,PERTENCE
39903,3,PERTENCE
39905,3,PERTENCE
39906,0,PERTENCE
39948,3,PERTENCE
39972,0,PERTENCE
39976,0,PERTENCE
40040,0,PERTENCE
40045,7,PERTENCE
40084,11,PERTENCE
40088,0,PERTENCE
40093,3,PERTENCE
40107,3,PERTENCE
40123,15,PERTENCE
40171,0,PERTENCE
40180,3,PERTENCE
40210,0,PERTENCE
40221,0,PERTENCE
40222,0,PERTENCE
40250,3,PERTENCE
40264,0,PERTENCE
40289,0,PERTENCE
40406,0,PERTENCE
40411,2,PERTENCE
40421,13,PERTENCE
40422,0,PERTENCE
40428,0,PERTENCE
40475,0,PERTENCE
40510,0,PERTENCE
