src,dest,relationship
10984,501,PERTENCE
11011,501,PERTENCE
11021,501,PERTENCE
11033,528,PERTENCE
11066,506,PERTENCE
11101,501,PERTENCE
11159,500,PERTENCE
11163,500,PERTENCE
11197,514,PERTENCE
11313,523,PERTENCE
11359,501,PERTENCE
11363,501,PERTENCE
11392,521,PERTENCE
11413,507,PERTENCE
11429,507,PERTENCE
11472,506,PERTENCE
11473,532,PERTENCE
11477,506,PERTENCE
11532,542,PERTENCE
11557,523,PERTENCE
11664,504,PERTENCE
11677,504,PERTENCE
11707,507,PERTENCE
11713,507,PERTENCE
11761,562,PERTENCE
11780,542,PERTENCE
11830,528,PERTENCE
11836,528,PERTENCE
11864,507,PERTENCE
11875,528,PERTENCE
11906,528,PERTENCE
11911,507,PERTENCE
11944,501,PERTENCE
11946,507,PERTENCE
11961,507,PERTENCE
11977,507,PERTENCE
12039,507,PERTENCE
12072,507,PERTENCE
12242,519,PERTENCE
12260,519,PERTENCE
12266,519,PERTENCE
12303,517,PERTENCE
12361,548,PERTENCE
12396,500,PERTENCE
12403,500,PERTENCE
12406,517,PERTENCE
12462,524,PERTENCE
12477,523,PERTENCE
12492,500,PERTENCE
12518,542,PERTENCE
12522,500,PERTENCE
12530,500,PERTENCE
12562,500,PERTENCE
12686,514,PERTENCE
12715,520,PERTENCE
12721,501,PERTENCE
12738,501,PERTENCE
12751,514,PERTENCE
12753,519,PERTENCE
12760,524,PERTENCE
12764,514,PERTENCE
12774,545,PERTENCE
12820,514,PERTENCE
12829,501,PERTENCE
13034,523,PERTENCE
13070,524,PERTENCE
13127,541,PERTENCE
13131,500,PERTENCE
13166,500,PERTENCE
13189,500,PERTENCE
13296,520,PERTENCE
13311,503,PERTENCE
13315,520,PERTENCE
13325,503,PERTENCE
13332,516,PERTENCE
13378,521,PERTENCE
13387,521,PERTENCE
13558,507,PERTENCE
13721,575,PERTENCE
13756,546,PERTENCE
13925,548,PERTENCE
13988,529,PERTENCE
14062,562,PERTENCE
14077,525,PERTENCE
14081,525,PERTENCE
14101,525,PERTENCE
14207,562,PERTENCE
14280,518,PERTENCE
14286,505,PERTENCE
14288,523,PERTENCE
14313,505,PERTENCE
14344,524,PERTENCE
14388,526,PERTENCE
14395,526,PERTENCE
14468,507,PERTENCE
14479,501,PERTENCE
14492,536,PERTENCE
14508,507,PERTENCE
14542,501,PERTENCE
14546,501,PERTENCE
14596,507,PERTENCE
14610,507,PERTENCE
14616,507,PERTENCE
14633,505,PERTENCE
14693,557,PERTENCE
14760,507,PERTENCE
14777,529,PERTENCE
14780,557,PERTENCE
14788,529,PERTENCE
14844,507,PERTENCE
14851,557,PERTENCE
14854,500,PERTENCE
14898,500,PERTENCE
14911,500,PERTENCE
14947,507,PERTENCE
14954,507,PERTENCE
15015,524,PERTENCE
15033,517,PERTENCE
15059,562,PERTENCE
15114,505,PERTENCE
15124,505,PERTENCE
15130,524,PERTENCE
15132,524,PERTENCE
15145,505,PERTENCE
15155,505,PERTENCE
15208,505,PERTENCE
15242,521,PERTENCE
15254,521,PERTENCE
15267,502,PERTENCE
15280,521,PERTENCE
15323,501,PERTENCE
15360,501,PERTENCE
15382,501,PERTENCE
15421,503,PERTENCE
15422,504,PERTENCE
15423,520,PERTENCE
15437,562,PERTENCE
15458,506,PERTENCE
15464,503,PERTENCE
15499,520,PERTENCE
15523,525,PERTENCE
15572,533,PERTENCE
15654,501,PERTENCE
15785,500,PERTENCE
15793,500,PERTENCE
15797,519,PERTENCE
15813,507,PERTENCE
15832,519,PERTENCE
15849,519,PERTENCE
15883,500,PERTENCE
15888,500,PERTENCE
16048,523,PERTENCE
16061,542,PERTENCE
16070,523,PERTENCE
16131,536,PERTENCE
16133,535,PERTENCE
16255,506,PERTENCE
16299,519,PERTENCE
16344,510,PERTENCE
16345,503,PERTENCE
16375,520,PERTENCE
16472,507,PERTENCE
16569,507,PERTENCE
16576,504,PERTENCE
16605,524,PERTENCE
16634,501,PERTENCE
16654,501,PERTENCE
16662,524,PERTENCE
16687,524,PERTENCE
16718,587,PERTENCE
16755,524,PERTENCE
16761,524,PERTENCE
16783,521,PERTENCE
16803,521,PERTENCE
16872,523,PERTENCE
16892,501,PERTENCE
16956,501,PERTENCE
16963,533,PERTENCE
16971,533,PERTENCE
16991,505,PERTENCE
17008,505,PERTENCE
17009,533,PERTENCE
17028,506,PERTENCE
17079,521,PERTENCE
17092,501,PERTENCE
17105,500,PERTENCE
17114,505,PERTENCE
17158,521,PERTENCE
17170,517,PERTENCE
17190,517,PERTENCE
17197,517,PERTENCE
17203,503,PERTENCE
17210,503,PERTENCE
17232,503,PERTENCE
17239,503,PERTENCE
17255,503,PERTENCE
17268,521,PERTENCE
17285,581,PERTENCE
17297,503,PERTENCE
17324,505,PERTENCE
17378,505,PERTENCE
17392,505,PERTENCE
17461,525,PERTENCE
17463,523,PERTENCE
17472,507,PERTENCE
17573,533,PERTENCE
17617,500,PERTENCE
17649,511,PERTENCE
17658,507,PERTENCE
17829,524,PERTENCE
17845,505,PERTENCE
17860,500,PERTENCE
17931,586,PERTENCE
17963,528,PERTENCE
17972,562,PERTENCE
18026,557,PERTENCE
18054,507,PERTENCE
18098,506,PERTENCE
18145,545,PERTENCE
18155,545,PERTENCE
18165,520,PERTENCE
18166,506,PERTENCE
18232,519,PERTENCE
18262,519,PERTENCE
18304,521,PERTENCE
18358,524,PERTENCE
18360,534,PERTENCE
18381,519,PERTENCE
18393,519,PERTENCE
18409,519,PERTENCE
18448,519,PERTENCE
18478,522,PERTENCE
18482,521,PERTENCE
18491,521,PERTENCE
18503,522,PERTENCE
18504,525,PERTENCE
18520,522,PERTENCE
18531,521,PERTENCE
18552,521,PERTENCE
18566,532,PERTENCE
18571,522,PERTENCE
18616,519,PERTENCE
18639,528,PERTENCE
18663,525,PERTENCE
18693,519,PERTENCE
18724,520,PERTENCE
18920,507,PERTENCE
18945,505,PERTENCE
19098,530,PERTENCE
19208,507,PERTENCE
19214,507,PERTENCE
19290,500,PERTENCE
19298,519,PERTENCE
19304,519,PERTENCE
19309,519,PERTENCE
19317,519,PERTENCE
19328,520,PERTENCE
19358,523,PERTENCE
19370,542,PERTENCE
19371,547,PERTENCE
19375,547,PERTENCE
19380,547,PERTENCE
19387,514,PERTENCE
19389,547,PERTENCE
19551,501,PERTENCE
19559,505,PERTENCE
19675,507,PERTENCE
19727,542,PERTENCE
19766,525,PERTENCE
19796,548,PERTENCE
19803,548,PERTENCE
19968,507,PERTENCE
20050,559,PERTENCE
20061,559,PERTENCE
20107,559,PERTENCE
20135,559,PERTENCE
20186,536,PERTENCE
20393,505,PERTENCE
20401,505,PERTENCE
20421,505,PERTENCE
20429,505,PERTENCE
20433,505,PERTENCE
20474,526,PERTENCE
20544,505,PERTENCE
20548,505,PERTENCE
20560,593,PERTENCE
20639,529,PERTENCE
20703,520,PERTENCE
20706,520,PERTENCE
20722,557,PERTENCE
20782,525,PERTENCE
20790,519,PERTENCE
20794,520,PERTENCE
20839,506,PERTENCE
20891,556,PERTENCE
21052,525,PERTENCE
21087,501,PERTENCE
21128,518,PERTENCE
21186,507,PERTENCE
21256,519,PERTENCE
21259,519,PERTENCE
21273,500,PERTENCE
21274,500,PERTENCE
21280,517,PERTENCE
21464,505,PERTENCE
21499,520,PERTENCE
21501,519,PERTENCE
21503,519,PERTENCE
21508,519,PERTENCE
21559,505,PERTENCE
21564,505,PERTENCE
21567,505,PERTENCE
21568,505,PERTENCE
21570,505,PERTENCE
21572,505,PERTENCE
21573,505,PERTENCE
21574,505,PERTENCE
21686,528,PERTENCE
21756,525,PERTENCE
21803,501,PERTENCE
21963,525,PERTENCE
21989,507,PERTENCE
22003,578,PERTENCE
22050,500,PERTENCE
22077,507,PERTENCE
22081,507,PERTENCE
22320,533,PERTENCE
22333,521,PERTENCE
22337,521,PERTENCE
22437,501,PERTENCE
22512,528,PERTENCE
22516,528,PERTENCE
22537,505,PERTENCE
22541,505,PERTENCE
22863,562,PERTENCE
22924,529,PERTENCE
23033,530,PERTENCE
23139,541,PERTENCE
23208,528,PERTENCE
23212,528,PERTENCE
23218,504,PERTENCE
23482,521,PERTENCE
23610,562,PERTENCE
23613,562,PERTENCE
23643,511,PERTENCE
23650,511,PERTENCE
23816,501,PERTENCE
23834,562,PERTENCE
23851,562,PERTENCE
23873,501,PERTENCE
23874,501,PERTENCE
23876,501,PERTENCE
23923,505,PERTENCE
23940,533,PERTENCE
23952,507,PERTENCE
23958,507,PERTENCE
23980,520,PERTENCE
23985,520,PERTENCE
23987,520,PERTENCE
23990,520,PERTENCE
23992,520,PERTENCE
24001,520,PERTENCE
24002,520,PERTENCE
24005,520,PERTENCE
24014,520,PERTENCE
24026,520,PERTENCE
24050,520,PERTENCE
24102,520,PERTENCE
24117,528,PERTENCE
24161,528,PERTENCE
24173,523,PERTENCE
24215,528,PERTENCE
24216,505,PERTENCE
24339,519,PERTENCE
24340,507,PERTENCE
24500,525,PERTENCE
24508,580,PERTENCE
24509,522,PERTENCE
24516,503,PERTENCE
24520,523,PERTENCE
24523,503,PERTENCE
24528,503,PERTENCE
24761,519,PERTENCE
24789,519,PERTENCE
24794,523,PERTENCE
24797,520,PERTENCE
24836,525,PERTENCE
24848,525,PERTENCE
24905,504,PERTENCE
24912,507,PERTENCE
24956,576,PERTENCE
25031,500,PERTENCE
25130,525,PERTENCE
25179,507,PERTENCE
25241,505,PERTENCE
25250,501,PERTENCE
25255,501,PERTENCE
25270,520,PERTENCE
25308,518,PERTENCE
25319,511,PERTENCE
25324,518,PERTENCE
25334,518,PERTENCE
25551,562,PERTENCE
25585,523,PERTENCE
25658,501,PERTENCE
25701,518,PERTENCE
25734,562,PERTENCE
25745,542,PERTENCE
25748,541,PERTENCE
25768,532,PERTENCE
25793,518,PERTENCE
25803,501,PERTENCE
25804,507,PERTENCE
25818,520,PERTENCE
25827,520,PERTENCE
25829,520,PERTENCE
25832,520,PERTENCE
25838,520,PERTENCE
25871,507,PERTENCE
25932,562,PERTENCE
25942,562,PERTENCE
26049,524,PERTENCE
26076,562,PERTENCE
26131,501,PERTENCE
26190,507,PERTENCE
26329,504,PERTENCE
26364,562,PERTENCE
26392,507,PERTENCE
26417,528,PERTENCE
26486,521,PERTENCE
26494,542,PERTENCE
26770,505,PERTENCE
26798,505,PERTENCE
26886,507,PERTENCE
26953,525,PERTENCE
26956,525,PERTENCE
27057,531,PERTENCE
27092,562,PERTENCE
27161,524,PERTENCE
27172,524,PERTENCE
27206,524,PERTENCE
27238,539,PERTENCE
27440,506,PERTENCE
27451,519,PERTENCE
27472,529,PERTENCE
27497,531,PERTENCE
27508,562,PERTENCE
27569,501,PERTENCE
27571,501,PERTENCE
27591,531,PERTENCE
27601,531,PERTENCE
27652,512,PERTENCE
27656,519,PERTENCE
27667,507,PERTENCE
27773,524,PERTENCE
27778,524,PERTENCE
27853,542,PERTENCE
28049,521,PERTENCE
28183,525,PERTENCE
28219,524,PERTENCE
28225,524,PERTENCE
28228,524,PERTENCE
28244,546,PERTENCE
28285,528,PERTENCE
28290,528,PERTENCE
28301,525,PERTENCE
28373,505,PERTENCE
28384,546,PERTENCE
28506,528,PERTENCE
28583,537,PERTENCE
28627,528,PERTENCE
28636,528,PERTENCE
28668,547,PERTENCE
28701,501,PERTENCE
28713,547,PERTENCE
28747,507,PERTENCE
28764,521,PERTENCE
28772,521,PERTENCE
28852,500,PERTENCE
28857,500,PERTENCE
28929,507,PERTENCE
29139,505,PERTENCE
29257,501,PERTENCE
29261,533,PERTENCE
29263,505,PERTENCE
29296,505,PERTENCE
29326,507,PERTENCE
29337,507,PERTENCE
29420,523,PERTENCE
29489,507,PERTENCE
29513,507,PERTENCE
29526,507,PERTENCE
29554,519,PERTENCE
29599,500,PERTENCE
29607,500,PERTENCE
29616,507,PERTENCE
29630,524,PERTENCE
29670,507,PERTENCE
29676,524,PERTENCE
29715,505,PERTENCE
29745,504,PERTENCE
29746,528,PERTENCE
29748,524,PERTENCE
29763,529,PERTENCE
29777,524,PERTENCE
29778,524,PERTENCE
29788,524,PERTENCE
29796,524,PERTENCE
29805,521,PERTENCE
29809,521,PERTENCE
29837,525,PERTENCE
29887,524,PERTENCE
29891,524,PERTENCE
29893,524,PERTENCE
29913,524,PERTENCE
29921,524,PERTENCE
29925,501,PERTENCE
29927,524,PERTENCE
29935,504,PERTENCE
29945,524,PERTENCE
29950,524,PERTENCE
29964,504,PERTENCE
29971,504,PERTENCE
29985,524,PERTENCE
30014,525,PERTENCE
30042,524,PERTENCE
30049,504,PERTENCE
30069,523,PERTENCE
30071,504,PERTENCE
30076,504,PERTENCE
30077,524,PERTENCE
30093,534,PERTENCE
30112,504,PERTENCE
30144,538,PERTENCE
30149,504,PERTENCE
30198,538,PERTENCE
30204,519,PERTENCE
30207,538,PERTENCE
30346,557,PERTENCE
30438,525,PERTENCE
30466,518,PERTENCE
30510,546,PERTENCE
30525,546,PERTENCE
30548,530,PERTENCE
30625,524,PERTENCE
30751,507,PERTENCE
30765,524,PERTENCE
30770,521,PERTENCE
30777,521,PERTENCE
30785,542,PERTENCE
30835,507,PERTENCE
30841,505,PERTENCE
30854,524,PERTENCE
30863,506,PERTENCE
30874,505,PERTENCE
30971,546,PERTENCE
30976,523,PERTENCE
31076,507,PERTENCE
31083,524,PERTENCE
31093,574,PERTENCE
31183,523,PERTENCE
31189,507,PERTENCE
31215,529,PERTENCE
31328,525,PERTENCE
31341,528,PERTENCE
31405,528,PERTENCE
31411,518,PERTENCE
31533,525,PERTENCE
31588,507,PERTENCE
31729,521,PERTENCE
31734,562,PERTENCE
31751,521,PERTENCE
31783,521,PERTENCE
31926,521,PERTENCE
32052,525,PERTENCE
32058,525,PERTENCE
32093,505,PERTENCE
32124,502,PERTENCE
32182,505,PERTENCE
32216,586,PERTENCE
32230,529,PERTENCE
32302,535,PERTENCE
32320,505,PERTENCE
32332,505,PERTENCE
32340,505,PERTENCE
32417,505,PERTENCE
32483,503,PERTENCE
32634,505,PERTENCE
32687,505,PERTENCE
32694,505,PERTENCE
32709,505,PERTENCE
32734,506,PERTENCE
32755,506,PERTENCE
32832,514,PERTENCE
32851,507,PERTENCE
32920,524,PERTENCE
32939,524,PERTENCE
32953,537,PERTENCE
32982,507,PERTENCE
33064,528,PERTENCE
33127,503,PERTENCE
33134,503,PERTENCE
33160,503,PERTENCE
33166,503,PERTENCE
33168,501,PERTENCE
33190,525,PERTENCE
33203,500,PERTENCE
33223,525,PERTENCE
33231,524,PERTENCE
33315,525,PERTENCE
33415,505,PERTENCE
33425,519,PERTENCE
33453,547,PERTENCE
33457,547,PERTENCE
33536,507,PERTENCE
33640,503,PERTENCE
33715,507,PERTENCE
33784,507,PERTENCE
33872,519,PERTENCE
34103,501,PERTENCE
34105,501,PERTENCE
34115,517,PERTENCE
34186,528,PERTENCE
34190,528,PERTENCE
34194,528,PERTENCE
34236,500,PERTENCE
34300,507,PERTENCE
34335,528,PERTENCE
34337,521,PERTENCE
34347,528,PERTENCE
34482,521,PERTENCE
34659,524,PERTENCE
34661,524,PERTENCE
34699,525,PERTENCE
34750,519,PERTENCE
34767,506,PERTENCE
34773,506,PERTENCE
34776,506,PERTENCE
34798,504,PERTENCE
34801,524,PERTENCE
34805,524,PERTENCE
34825,524,PERTENCE
34864,506,PERTENCE
34984,524,PERTENCE
34996,507,PERTENCE
34998,524,PERTENCE
35016,562,PERTENCE
35023,562,PERTENCE
35052,569,PERTENCE
35126,542,PERTENCE
35160,521,PERTENCE
35218,531,PERTENCE
35223,538,PERTENCE
35229,538,PERTENCE
35352,521,PERTENCE
35511,524,PERTENCE
35583,541,PERTENCE
35733,556,PERTENCE
35814,505,PERTENCE
35873,521,PERTENCE
35894,537,PERTENCE
35971,537,PERTENCE
36041,503,PERTENCE
36159,523,PERTENCE
36189,523,PERTENCE
36290,523,PERTENCE
36297,523,PERTENCE
36321,505,PERTENCE
36342,505,PERTENCE
36411,504,PERTENCE
36426,542,PERTENCE
36444,523,PERTENCE
36451,525,PERTENCE
36465,520,PERTENCE
36472,520,PERTENCE
36495,520,PERTENCE
36520,521,PERTENCE
36534,519,PERTENCE
36556,514,PERTENCE
36570,514,PERTENCE
36593,562,PERTENCE
36610,501,PERTENCE
36640,530,PERTENCE
36677,548,PERTENCE
36709,518,PERTENCE
36759,507,PERTENCE
36860,521,PERTENCE
36882,521,PERTENCE
36890,521,PERTENCE
36961,507,PERTENCE
36993,507,PERTENCE
37019,524,PERTENCE
37098,505,PERTENCE
37106,524,PERTENCE
37132,503,PERTENCE
37199,503,PERTENCE
37200,523,PERTENCE
37201,524,PERTENCE
37219,503,PERTENCE
37228,524,PERTENCE
37254,507,PERTENCE
37255,524,PERTENCE
37267,506,PERTENCE
37276,519,PERTENCE
37283,506,PERTENCE
37293,506,PERTENCE
37438,505,PERTENCE
37471,507,PERTENCE
37486,507,PERTENCE
37542,562,PERTENCE
37604,557,PERTENCE
37623,538,PERTENCE
37669,507,PERTENCE
37694,507,PERTENCE
37696,501,PERTENCE
37722,529,PERTENCE
37923,505,PERTENCE
37969,542,PERTENCE
38009,528,PERTENCE
38191,501,PERTENCE
38204,536,PERTENCE
38224,523,PERTENCE
38270,524,PERTENCE
38315,521,PERTENCE
38355,522,PERTENCE
38385,520,PERTENCE
38410,524,PERTENCE
38416,507,PERTENCE
38433,539,PERTENCE
38471,551,PERTENCE
38485,531,PERTENCE
38489,559,PERTENCE
38493,559,PERTENCE
38513,500,PERTENCE
38514,500,PERTENCE
38523,505,PERTENCE
38569,507,PERTENCE
38631,542,PERTENCE
38651,562,PERTENCE
38738,505,PERTENCE
38806,529,PERTENCE
38825,507,PERTENCE
38830,507,PERTENCE
38837,528,PERTENCE
38841,528,PERTENCE
38842,528,PERTENCE
38934,504,PERTENCE
39009,505,PERTENCE
39026,521,PERTENCE
39056,562,PERTENCE
39057,562,PERTENCE
39058,562,PERTENCE
39060,562,PERTENCE
39080,524,PERTENCE
39092,505,PERTENCE
39213,507,PERTENCE
39214,507,PERTENCE
39215,507,PERTENCE
39216,507,PERTENCE
39218,507,PERTENCE
39219,507,PERTENCE
39247,524,PERTENCE
39264,523,PERTENCE
39267,523,PERTENCE
39268,523,PERTENCE
39276,524,PERTENCE
39322,518,PERTENCE
39324,518,PERTENCE
39432,540,PERTENCE
39459,524,PERTENCE
39505,523,PERTENCE
39588,525,PERTENCE
39589,525,PERTENCE
39596,525,PERTENCE
39641,506,PERTENCE
39643,506,PERTENCE
39660,519,PERTENCE
39698,529,PERTENCE
39781,507,PERTENCE
39787,507,PERTENCE
39795,529,PERTENCE
39804,562,PERTENCE
39816,562,PERTENCE
39828,501,PERTENCE
39829,501,PERTENCE
39842,501,PERTENCE
39893,534,PERTENCE
39903,534,PERTENCE
39905,534,PERTENCE
39906,534,PERTENCE
39948,507,PERTENCE
39972,500,PERTENCE
39976,518,PERTENCE
40040,562,PERTENCE
40045,507,PERTENCE
40084,505,PERTENCE
40088,505,PERTENCE
40093,505,PERTENCE
40107,528,PERTENCE
40123,531,PERTENCE
40171,521,PERTENCE
40180,521,PERTENCE
40210,501,PERTENCE
40221,525,PERTENCE
40222,525,PERTENCE
40250,505,PERTENCE
40264,593,PERTENCE
40289,525,PERTENCE
40406,506,PERTENCE
40411,506,PERTENCE
40421,506,PERTENCE
40422,506,PERTENCE
40428,506,PERTENCE
40475,507,PERTENCE
40510,511,PERTENCE
