_id,active,age,club_member_status,fn,id,postal_code,_Product,Price,Sales_Channel,Transaction_Date,uuid
1000067,0.0,33,ACTIVE,0.0,a6a54bc598187dc33d2a9448043556ed0f3bb4acc3592404de672f25ebd3bfef,6254cc39bda3dadd0846c1ca5c39c4e25d2e493e3a6a1d39011cb98d20b5091e,40093,0.050830508474576264,2,2018-10-20,6b9d6784-5265-4e99-b2d0-94db51e815ce
1000067,0.0,33,ACTIVE,0.0,a6a54bc598187dc33d2a9448043556ed0f3bb4acc3592404de672f25ebd3bfef,6254cc39bda3dadd0846c1ca5c39c4e25d2e493e3a6a1d39011cb98d20b5091e,37438,0.025406779661016947,2,2018-10-20,ec9b0729-e515-47e0-806e-68bf195d0e38
1000067,0.0,33,ACTIVE,0.0,a6a54bc598187dc33d2a9448043556ed0f3bb4acc3592404de672f25ebd3bfef,6254cc39bda3dadd0846c1ca5c39c4e25d2e493e3a6a1d39011cb98d20b5091e,14077,0.016932203389830508,2,2018-10-20,af3f7654-8be1-4f1d-92c0-2bf5757872ad
1000067,0.0,33,ACTIVE,0.0,a6a54bc598187dc33d2a9448043556ed0f3bb4acc3592404de672f25ebd3bfef,6254cc39bda3dadd0846c1ca5c39c4e25d2e493e3a6a1d39011cb98d20b5091e,29420,0.04913559322033898,2,2018-10-20,e2975aff-7738-4f7b-be2a-63b83deced6e
1000067,0.0,33,ACTIVE,0.0,a6a54bc598187dc33d2a9448043556ed0f3bb4acc3592404de672f25ebd3bfef,6254cc39bda3dadd0846c1ca5c39c4e25d2e493e3a6a1d39011cb98d20b5091e,2702,0.016932203389830508,2,2018-10-20,38bddd3b-38fc-45cd-bd20-50d1947e3ba1
1000067,0.0,33,ACTIVE,0.0,a6a54bc598187dc33d2a9448043556ed0f3bb4acc3592404de672f25ebd3bfef,6254cc39bda3dadd0846c1ca5c39c4e25d2e493e3a6a1d39011cb98d20b5091e,53298,0.042355932203389825,2,2018-10-20,86bf79fc-6348-4c94-98b0-880ec90e4864
1000067,0.0,33,ACTIVE,0.0,a6a54bc598187dc33d2a9448043556ed0f3bb4acc3592404de672f25ebd3bfef,6254cc39bda3dadd0846c1ca5c39c4e25d2e493e3a6a1d39011cb98d20b5091e,1051,0.035576271186440675,2,2018-10-20,fa6d954d-5d36-45e3-ab8e-a89a9fe83e9f
1000067,0.0,33,ACTIVE,0.0,a6a54bc598187dc33d2a9448043556ed0f3bb4acc3592404de672f25ebd3bfef,6254cc39bda3dadd0846c1ca5c39c4e25d2e493e3a6a1d39011cb98d20b5091e,20839,0.008457627118644067,2,2018-10-20,0acdd74e-6484-4cd1-9b11-a66a124b454c
1000067,0.0,33,ACTIVE,0.0,a6a54bc598187dc33d2a9448043556ed0f3bb4acc3592404de672f25ebd3bfef,6254cc39bda3dadd0846c1ca5c39c4e25d2e493e3a6a1d39011cb98d20b5091e,45851,0.11862711864406779,2,2018-11-26,2d9c973a-880b-4984-a7f3-a6e30b43b953
1000067,0.0,33,ACTIVE,0.0,a6a54bc598187dc33d2a9448043556ed0f3bb4acc3592404de672f25ebd3bfef,6254cc39bda3dadd0846c1ca5c39c4e25d2e493e3a6a1d39011cb98d20b5091e,37604,0.025406779661016947,2,2018-11-26,ba48687b-a5cf-4e4a-8645-27ef7e65100f
1000067,0.0,33,ACTIVE,0.0,a6a54bc598187dc33d2a9448043556ed0f3bb4acc3592404de672f25ebd3bfef,6254cc39bda3dadd0846c1ca5c39c4e25d2e493e3a6a1d39011cb98d20b5091e,29599,0.023711864406779665,2,2018-11-26,4a4dbcba-bfc2-438d-b8d5-73808e7e77f6
1000067,0.0,33,ACTIVE,0.0,a6a54bc598187dc33d2a9448043556ed0f3bb4acc3592404de672f25ebd3bfef,6254cc39bda3dadd0846c1ca5c39c4e25d2e493e3a6a1d39011cb98d20b5091e,47141,0.03049152542372881,2,2018-11-26,6a800025-5906-45ef-a4b7-f3c91d7ae727
1000067,0.0,33,ACTIVE,0.0,a6a54bc598187dc33d2a9448043556ed0f3bb4acc3592404de672f25ebd3bfef,6254cc39bda3dadd0846c1ca5c39c4e25d2e493e3a6a1d39011cb98d20b5091e,49406,0.016932203389830508,2,2018-11-26,6e9311e4-b180-4f42-8b15-2e9ce2e88cd1
1000067,0.0,33,ACTIVE,0.0,a6a54bc598187dc33d2a9448043556ed0f3bb4acc3592404de672f25ebd3bfef,6254cc39bda3dadd0846c1ca5c39c4e25d2e493e3a6a1d39011cb98d20b5091e,40880,0.023711864406779665,2,2018-11-26,e5df99c5-27f6-4c6c-9870-1a6f00586ada
1000067,0.0,33,ACTIVE,0.0,a6a54bc598187dc33d2a9448043556ed0f3bb4acc3592404de672f25ebd3bfef,6254cc39bda3dadd0846c1ca5c39c4e25d2e493e3a6a1d39011cb98d20b5091e,39009,0.010152542372881357,2,2018-12-31,65cf2055-0f99-48e9-abf1-7296886b9f69
1000067,0.0,33,ACTIVE,0.0,a6a54bc598187dc33d2a9448043556ed0f3bb4acc3592404de672f25ebd3bfef,6254cc39bda3dadd0846c1ca5c39c4e25d2e493e3a6a1d39011cb98d20b5091e,67379,0.03049152542372881,2,2018-12-31,24ebbd3b-55a3-42c2-b186-55b5c7661652
1000067,0.0,33,ACTIVE,0.0,a6a54bc598187dc33d2a9448043556ed0f3bb4acc3592404de672f25ebd3bfef,6254cc39bda3dadd0846c1ca5c39c4e25d2e493e3a6a1d39011cb98d20b5091e,54082,0.05930508474576271,2,2018-12-31,6b175506-7215-423b-9c2e-e72174f8086b
1000067,0.0,33,ACTIVE,0.0,a6a54bc598187dc33d2a9448043556ed0f3bb4acc3592404de672f25ebd3bfef,6254cc39bda3dadd0846c1ca5c39c4e25d2e493e3a6a1d39011cb98d20b5091e,11313,0.025406779661016947,2,2019-03-28,1a69be25-3cd7-4c05-82bd-978a03186886
1000067,0.0,33,ACTIVE,0.0,a6a54bc598187dc33d2a9448043556ed0f3bb4acc3592404de672f25ebd3bfef,6254cc39bda3dadd0846c1ca5c39c4e25d2e493e3a6a1d39011cb98d20b5091e,50070,0.042355932203389825,2,2019-03-28,65b91597-a2b5-46e5-9edc-9aca1058722d
1000067,0.0,33,ACTIVE,0.0,a6a54bc598187dc33d2a9448043556ed0f3bb4acc3592404de672f25ebd3bfef,6254cc39bda3dadd0846c1ca5c39c4e25d2e493e3a6a1d39011cb98d20b5091e,38224,0.010152542372881357,2,2019-03-28,63f456bd-3d65-49bd-b59c-fb0ee711be96
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,12361,0.013542372881355931,1,2019-04-07,5b56df1f-d500-4351-94e2-ecb4c5b42fd3
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,55564,0.016932203389830508,1,2019-04-07,34e126b2-07b4-4277-bbd3-5791cf10d255
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,62748,0.011847457627118646,1,2019-04-07,0f55a480-21ec-4b2e-aa27-ac360f0d68b7
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,54549,0.025406779661016947,1,2019-04-16,5de20825-aecf-439f-9c35-6300378bfe9a
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,56928,0.015,1,2019-05-02,0d2445de-45fd-42c8-a686-0c5774fc7a95
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,68178,0.015,1,2019-05-02,07591a72-023e-49be-97db-c9ae05e80351
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,63553,0.022491525423728814,1,2019-05-02,d46a1cca-9ae7-4c1e-81f0-da436f2533db
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,26417,0.033881355932203386,1,2019-08-25,884350c9-6f4a-4b2f-a96f-792a2ed433f7
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,88950,0.042355932203389825,1,2020-07-02,73f78e28-f08c-47d1-82c3-4a0ced881209
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,64377,0.033881355932203386,1,2019-06-23,541fc170-9dfa-416f-878a-c641f9c7b6c0
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,5009,0.013542372881355931,1,2019-06-23,916b3264-3731-492c-b94e-c1229c5b7518
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,5223,0.008457627118644067,1,2019-06-23,268fce0d-ac05-463d-990b-74db4ce5851d
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,10865,0.033881355932203386,1,2019-06-23,897f1e6e-5f08-4300-8e00-9852e03fd90d
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,5245,0.013542372881355931,1,2019-06-24,6ef66288-8b64-429b-ae58-3b40dcd38df7
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,5289,0.005067796610169492,1,2019-06-24,faffbc3d-0d6b-45de-b041-1778921383cc
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,10865,0.033881355932203386,1,2019-06-24,0fa13eff-6d26-40db-809b-dba0bda172b3
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,6391,0.01606779661016949,1,2019-07-08,7a2b23c2-ee60-40a7-94b8-07f5d4f65265
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,53645,0.01123728813559322,1,2019-07-08,e43e839f-0f36-4ed2-9b61-d17671f0ff82
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,66130,0.02410169491525424,1,2019-07-08,103eda96-bb3b-47fe-a45c-98ff1cd1d467
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,75069,0.02410169491525424,1,2019-07-08,e9308dd9-793b-47f3-bfc0-67b569961864
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,64745,0.025711864406779663,1,2019-07-08,ba453253-e2c5-4705-afe8-ebb616df66fa
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,95513,0.014389830508474576,1,2020-08-27,b36950aa-c329-44a7-8578-634454a652bb
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,61408,0.036,1,2020-08-27,73c04549-b1b0-4edf-9394-2e94fa36772d
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,17203,0.013542372881355931,1,2018-10-03,33328296-dbca-458b-a40f-2827f3fd62f8
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,1123,0.016932203389830508,1,2018-10-03,2561d6d6-56b5-4dd0-b6a8-63d8ce5c8fc0
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,3237,0.033881355932203386,1,2018-10-03,4e809e8b-60f0-4af2-b0a0-c39ff1d4a0ce
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,16783,0.016932203389830508,1,2018-10-24,34845c86-4351-4951-9cfe-0b320c9b68d9
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,69802,0.005067796610169492,1,2019-11-01,5a808541-9f88-428b-8dac-a38c27e5d8b1
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,55036,0.042355932203389825,1,2019-01-23,6bbdbfca-cfb4-499b-afb1-6147429886eb
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,3237,0.033881355932203386,1,2019-01-23,a78aa431-fefd-4b9a-b401-7cd23c7a5c3f
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,45871,0.010152542372881357,1,2019-01-23,7be70486-fd6f-4ae0-bb1a-c9be92a08dea
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,50881,0.0033728813559322033,1,2019-01-23,495acedc-5d6a-4410-88cb-95eb1a3a6d29
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,50901,0.0033728813559322033,1,2019-01-23,89bec79f-a3a7-4f01-8316-62e2877baab9
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,44750,0.042355932203389825,1,2019-01-23,03f5335c-b6c5-4f6b-b570-07d883b7b813
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,60549,0.033881355932203386,1,2019-01-23,9c6dae8a-8d93-422d-905a-5ac1fbd347e6
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,45887,0.010152542372881357,1,2019-01-23,74cbb945-ba56-4bc1-b4b2-17c1ba29fa1c
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,15254,0.016932203389830508,1,2019-03-27,d61e6428-b650-44a8-9970-775fd2b65c24
1000073,0.0,27,ACTIVE,0.0,a6a56b4d4c537731d0536bf620495d3d16fbb91bf438502edc6044365f6a5532,9dda1a41be404d2e6df2ed0be736591f4fd3976b9ca641cad4082a6d709cfa87,15242,0.016932203389830508,1,2019-03-27,aa884765-f7f2-4b9c-bc08-0286f6fbe20d
1000087,1.0,29,ACTIVE,1.0,a7058b172c3816d0d167aeae0aadb9c4f1b3ca32c7ffd95cd6f91611dd18cef8,841e0ba775d82d2c42df413a92662ece9a764876b01d9ef88c69479d6da471c1,77319,0.016932203389830508,2,2019-05-17,d7fadee5-fdd5-4ed4-9e0c-75eb3e7af941
1000096,1.0,34,ACTIVE,1.0,a6a5de89a30288d32bd6422fb4757f84bd110988db0e9af9b300a51bdd2c7f7f,0a768fe4ee102c5cd8c4193b9d7fc9870f11c9dece58bb5de446a744a9df9494,48014,0.03811864406779661,1,2019-04-24,bdd82bc7-b578-4bd6-9f5d-81cf02550868
1000096,1.0,34,ACTIVE,1.0,a6a5de89a30288d32bd6422fb4757f84bd110988db0e9af9b300a51bdd2c7f7f,0a768fe4ee102c5cd8c4193b9d7fc9870f11c9dece58bb5de446a744a9df9494,68881,0.09489830508474577,2,2019-08-02,d6c4bb8a-0995-4955-8aa5-569272580653
1000096,1.0,34,ACTIVE,1.0,a6a5de89a30288d32bd6422fb4757f84bd110988db0e9af9b300a51bdd2c7f7f,0a768fe4ee102c5cd8c4193b9d7fc9870f11c9dece58bb5de446a744a9df9494,70163,0.011847457627118646,1,2019-09-05,828902c6-0d52-4396-9260-028ba704a86d
1000096,1.0,34,ACTIVE,1.0,a6a5de89a30288d32bd6422fb4757f84bd110988db0e9af9b300a51bdd2c7f7f,0a768fe4ee102c5cd8c4193b9d7fc9870f11c9dece58bb5de446a744a9df9494,89641,0.03133898305084746,2,2020-05-28,b045ab98-7e2b-4132-8c47-5c97c31f7fb7
1000096,1.0,34,ACTIVE,1.0,a6a5de89a30288d32bd6422fb4757f84bd110988db0e9af9b300a51bdd2c7f7f,0a768fe4ee102c5cd8c4193b9d7fc9870f11c9dece58bb5de446a744a9df9494,96744,0.033881355932203386,2,2020-06-04,98573707-3b51-43e4-85c9-5d845444c5d2
1000096,1.0,34,ACTIVE,1.0,a6a5de89a30288d32bd6422fb4757f84bd110988db0e9af9b300a51bdd2c7f7f,0a768fe4ee102c5cd8c4193b9d7fc9870f11c9dece58bb5de446a744a9df9494,91498,0.008457627118644067,2,2020-06-29,bed63552-4992-4010-9a6a-32a46d007dcd
1000096,1.0,34,ACTIVE,1.0,a6a5de89a30288d32bd6422fb4757f84bd110988db0e9af9b300a51bdd2c7f7f,0a768fe4ee102c5cd8c4193b9d7fc9870f11c9dece58bb5de446a744a9df9494,94034,0.025406779661016947,2,2020-06-29,60e40fb1-70f1-421d-87ad-b426bbfbec7e
1000096,1.0,34,ACTIVE,1.0,a6a5de89a30288d32bd6422fb4757f84bd110988db0e9af9b300a51bdd2c7f7f,0a768fe4ee102c5cd8c4193b9d7fc9870f11c9dece58bb5de446a744a9df9494,100222,0.016932203389830508,2,2020-06-29,3f9c97d9-4bec-413a-8b7d-e5325d64315e
1000096,1.0,34,ACTIVE,1.0,a6a5de89a30288d32bd6422fb4757f84bd110988db0e9af9b300a51bdd2c7f7f,0a768fe4ee102c5cd8c4193b9d7fc9870f11c9dece58bb5de446a744a9df9494,100319,0.025406779661016947,2,2020-06-29,5227cc26-5e60-4258-8949-40561aae0f47
1000096,1.0,34,ACTIVE,1.0,a6a5de89a30288d32bd6422fb4757f84bd110988db0e9af9b300a51bdd2c7f7f,0a768fe4ee102c5cd8c4193b9d7fc9870f11c9dece58bb5de446a744a9df9494,34825,0.00676271186440678,2,2020-06-29,a975deea-9c20-4fa3-b37d-cf67d2c41540
1000096,1.0,34,ACTIVE,1.0,a6a5de89a30288d32bd6422fb4757f84bd110988db0e9af9b300a51bdd2c7f7f,0a768fe4ee102c5cd8c4193b9d7fc9870f11c9dece58bb5de446a744a9df9494,77976,0.025406779661016947,2,2020-06-29,63f31a6e-a7c3-43fc-9c0c-ec0abf15c162
1000096,1.0,34,ACTIVE,1.0,a6a5de89a30288d32bd6422fb4757f84bd110988db0e9af9b300a51bdd2c7f7f,0a768fe4ee102c5cd8c4193b9d7fc9870f11c9dece58bb5de446a744a9df9494,24340,0.013542372881355931,2,2020-06-29,1b194736-30be-471d-8d4d-4ef20df5f8c7
1000096,1.0,34,ACTIVE,1.0,a6a5de89a30288d32bd6422fb4757f84bd110988db0e9af9b300a51bdd2c7f7f,0a768fe4ee102c5cd8c4193b9d7fc9870f11c9dece58bb5de446a744a9df9494,104127,0.013542372881355931,1,2020-06-30,115243f3-5630-48ac-a30c-7be289588fcd
1000096,1.0,34,ACTIVE,1.0,a6a5de89a30288d32bd6422fb4757f84bd110988db0e9af9b300a51bdd2c7f7f,0a768fe4ee102c5cd8c4193b9d7fc9870f11c9dece58bb5de446a744a9df9494,77976,0.013542372881355931,2,2020-07-09,54e41216-cbc5-4c0b-9ae7-1faedeec00a3
1000096,1.0,34,ACTIVE,1.0,a6a5de89a30288d32bd6422fb4757f84bd110988db0e9af9b300a51bdd2c7f7f,0a768fe4ee102c5cd8c4193b9d7fc9870f11c9dece58bb5de446a744a9df9494,102716,0.016932203389830508,2,2020-07-09,bad8329c-2a8c-4e3b-9e76-8c931c0d874f
1000096,1.0,34,ACTIVE,1.0,a6a5de89a30288d32bd6422fb4757f84bd110988db0e9af9b300a51bdd2c7f7f,0a768fe4ee102c5cd8c4193b9d7fc9870f11c9dece58bb5de446a744a9df9494,103056,0.016932203389830508,2,2020-07-09,f3c7ed5c-db84-46a9-a10c-c1a166e9696f
1000096,1.0,34,ACTIVE,1.0,a6a5de89a30288d32bd6422fb4757f84bd110988db0e9af9b300a51bdd2c7f7f,0a768fe4ee102c5cd8c4193b9d7fc9870f11c9dece58bb5de446a744a9df9494,86621,0.016932203389830508,2,2020-07-09,c3639901-6f4b-4ed7-a395-0aa81bf5013e
1000096,1.0,34,ACTIVE,1.0,a6a5de89a30288d32bd6422fb4757f84bd110988db0e9af9b300a51bdd2c7f7f,0a768fe4ee102c5cd8c4193b9d7fc9870f11c9dece58bb5de446a744a9df9494,100025,0.033881355932203386,2,2020-07-09,785817c0-6dc4-45d4-8322-e9f47e0bf8ae
1000096,1.0,34,ACTIVE,1.0,a6a5de89a30288d32bd6422fb4757f84bd110988db0e9af9b300a51bdd2c7f7f,0a768fe4ee102c5cd8c4193b9d7fc9870f11c9dece58bb5de446a744a9df9494,88816,0.016932203389830508,2,2020-07-09,176aac87-eb2f-4a6a-915d-7dca90838bfb
