src,dest,relationship
2777,458,PERTENCE
2880,466,PERTENCE
2977,483,PERTENCE
2997,450,PERTENCE
3012,450,PERTENCE
3014,450,PERTENCE
3020,461,PERTENCE
3023,469,PERTENCE
3062,458,PERTENCE
3084,450,PERTENCE
3198,456,PERTENCE
3207,491,PERTENCE
3221,450,PERTENCE
3228,459,PERTENCE
3236,451,PERTENCE
3237,458,PERTENCE
3241,458,PERTENCE
3292,459,PERTENCE
3296,450,PERTENCE
3367,470,PERTENCE
3370,450,PERTENCE
3371,450,PERTENCE
3383,450,PERTENCE
3397,476,PERTENCE
3401,467,PERTENCE
3411,472,PERTENCE
3444,456,PERTENCE
3446,456,PERTENCE
3496,450,PERTENCE
3527,450,PERTENCE
3538,450,PERTENCE
3586,450,PERTENCE
3747,450,PERTENCE
3823,450,PERTENCE
3839,455,PERTENCE
3865,461,PERTENCE
3891,451,PERTENCE
3908,459,PERTENCE
3913,450,PERTENCE
3916,461,PERTENCE
3933,451,PERTENCE
3935,450,PERTENCE
3969,450,PERTENCE
4052,450,PERTENCE
4072,459,PERTENCE
4139,450,PERTENCE
4156,450,PERTENCE
4162,451,PERTENCE
4177,472,PERTENCE
4186,450,PERTENCE
4190,450,PERTENCE
4219,457,PERTENCE
4250,458,PERTENCE
4263,450,PERTENCE
4325,456,PERTENCE
4334,450,PERTENCE
4368,469,PERTENCE
4441,450,PERTENCE
4464,468,PERTENCE
4484,450,PERTENCE
4585,450,PERTENCE
4637,450,PERTENCE
4644,450,PERTENCE
4647,484,PERTENCE
4675,450,PERTENCE
4717,466,PERTENCE
4722,459,PERTENCE
4762,451,PERTENCE
4890,450,PERTENCE
4898,451,PERTENCE
4905,458,PERTENCE
4941,450,PERTENCE
5002,450,PERTENCE
5004,450,PERTENCE
5009,458,PERTENCE
5014,460,PERTENCE
5028,450,PERTENCE
5030,454,PERTENCE
5053,483,PERTENCE
5058,451,PERTENCE
5129,451,PERTENCE
5137,472,PERTENCE
5208,450,PERTENCE
5223,461,PERTENCE
5234,450,PERTENCE
5245,450,PERTENCE
5282,450,PERTENCE
5289,467,PERTENCE
5292,454,PERTENCE
5374,450,PERTENCE
5387,453,PERTENCE
5457,453,PERTENCE
5569,458,PERTENCE
5575,454,PERTENCE
5588,452,PERTENCE
5593,450,PERTENCE
5637,458,PERTENCE
5701,450,PERTENCE
5724,450,PERTENCE
5806,450,PERTENCE
5810,451,PERTENCE
5836,450,PERTENCE
5871,456,PERTENCE
5986,450,PERTENCE
6007,450,PERTENCE
6076,451,PERTENCE
6116,454,PERTENCE
6118,450,PERTENCE
6132,456,PERTENCE
6137,458,PERTENCE
6152,456,PERTENCE
6155,450,PERTENCE
6186,476,PERTENCE
6190,458,PERTENCE
6196,458,PERTENCE
6201,468,PERTENCE
6202,456,PERTENCE
6206,459,PERTENCE
6213,457,PERTENCE
6222,458,PERTENCE
6230,458,PERTENCE
6241,466,PERTENCE
6290,451,PERTENCE
6333,458,PERTENCE
6378,458,PERTENCE
6391,450,PERTENCE
6398,450,PERTENCE
6412,450,PERTENCE
6417,450,PERTENCE
6424,453,PERTENCE
6440,461,PERTENCE
6443,456,PERTENCE
6447,451,PERTENCE
6452,450,PERTENCE
6453,461,PERTENCE
6499,476,PERTENCE
6524,461,PERTENCE
6667,450,PERTENCE
6704,450,PERTENCE
6708,458,PERTENCE
6716,458,PERTENCE
6727,456,PERTENCE
6772,466,PERTENCE
6795,472,PERTENCE
6907,451,PERTENCE
6938,461,PERTENCE
6973,460,PERTENCE
7017,468,PERTENCE
7045,463,PERTENCE
7053,450,PERTENCE
7111,476,PERTENCE
7114,452,PERTENCE
7143,450,PERTENCE
7156,458,PERTENCE
7165,458,PERTENCE
7180,458,PERTENCE
7183,450,PERTENCE
7192,466,PERTENCE
7285,453,PERTENCE
7316,451,PERTENCE
7426,450,PERTENCE
7429,451,PERTENCE
7504,450,PERTENCE
7533,458,PERTENCE
7539,450,PERTENCE
7560,450,PERTENCE
7561,459,PERTENCE
7564,458,PERTENCE
7590,472,PERTENCE
7598,450,PERTENCE
7599,452,PERTENCE
7631,451,PERTENCE
7657,450,PERTENCE
7738,450,PERTENCE
7913,450,PERTENCE
7922,450,PERTENCE
7938,463,PERTENCE
7954,450,PERTENCE
7967,477,PERTENCE
7984,454,PERTENCE
8018,451,PERTENCE
8082,450,PERTENCE
8142,450,PERTENCE
8180,451,PERTENCE
8318,458,PERTENCE
8414,450,PERTENCE
8428,450,PERTENCE
8460,450,PERTENCE
8581,458,PERTENCE
8615,456,PERTENCE
8632,450,PERTENCE
8643,476,PERTENCE
8700,450,PERTENCE
8711,466,PERTENCE
8772,450,PERTENCE
8870,461,PERTENCE
8898,450,PERTENCE
8932,450,PERTENCE
8942,491,PERTENCE
8987,461,PERTENCE
8997,469,PERTENCE
9021,453,PERTENCE
9128,454,PERTENCE
9147,450,PERTENCE
9150,450,PERTENCE
9155,460,PERTENCE
9160,453,PERTENCE
9162,450,PERTENCE
9193,450,PERTENCE
9422,459,PERTENCE
9449,456,PERTENCE
9453,453,PERTENCE
9462,451,PERTENCE
9465,450,PERTENCE
9480,456,PERTENCE
9488,450,PERTENCE
9490,450,PERTENCE
9498,465,PERTENCE
9508,469,PERTENCE
9514,458,PERTENCE
9516,450,PERTENCE
9545,458,PERTENCE
9554,451,PERTENCE
9561,450,PERTENCE
9600,469,PERTENCE
9602,459,PERTENCE
9631,454,PERTENCE
9644,469,PERTENCE
9931,469,PERTENCE
9938,454,PERTENCE
9939,471,PERTENCE
9954,454,PERTENCE
10134,450,PERTENCE
10174,453,PERTENCE
10189,476,PERTENCE
10249,458,PERTENCE
10299,450,PERTENCE
10377,469,PERTENCE
10399,450,PERTENCE
10537,450,PERTENCE
10629,450,PERTENCE
10666,476,PERTENCE
10708,454,PERTENCE
10710,451,PERTENCE
10741,450,PERTENCE
10806,458,PERTENCE
10812,457,PERTENCE
10816,458,PERTENCE
10862,450,PERTENCE
10863,458,PERTENCE
10865,484,PERTENCE
10882,458,PERTENCE
10898,472,PERTENCE
10984,450,PERTENCE
11011,450,PERTENCE
11021,450,PERTENCE
11033,450,PERTENCE
11066,450,PERTENCE
11101,450,PERTENCE
11159,450,PERTENCE
11163,451,PERTENCE
11197,454,PERTENCE
11313,478,PERTENCE
11359,450,PERTENCE
11363,467,PERTENCE
11392,450,PERTENCE
11413,456,PERTENCE
11429,450,PERTENCE
11472,450,PERTENCE
11473,458,PERTENCE
11477,461,PERTENCE
11532,472,PERTENCE
11557,450,PERTENCE
11664,450,PERTENCE
11677,450,PERTENCE
11707,469,PERTENCE
11713,459,PERTENCE
11761,458,PERTENCE
11780,456,PERTENCE
11830,456,PERTENCE
11836,469,PERTENCE
11864,458,PERTENCE
11875,450,PERTENCE
11906,458,PERTENCE
11911,450,PERTENCE
11944,468,PERTENCE
11946,469,PERTENCE
11961,459,PERTENCE
11977,469,PERTENCE
12039,469,PERTENCE
12072,469,PERTENCE
12242,469,PERTENCE
12260,451,PERTENCE
12266,451,PERTENCE
12303,454,PERTENCE
12361,491,PERTENCE
12396,450,PERTENCE
12403,451,PERTENCE
12406,450,PERTENCE
12462,467,PERTENCE
12477,450,PERTENCE
12492,459,PERTENCE
12518,450,PERTENCE
12522,451,PERTENCE
12530,451,PERTENCE
12562,453,PERTENCE
12686,453,PERTENCE
12715,483,PERTENCE
12721,466,PERTENCE
12738,461,PERTENCE
12751,454,PERTENCE
12753,483,PERTENCE
12760,478,PERTENCE
12764,461,PERTENCE
12774,476,PERTENCE
12820,459,PERTENCE
12829,453,PERTENCE
13034,457,PERTENCE
13070,458,PERTENCE
13127,450,PERTENCE
13131,450,PERTENCE
13166,450,PERTENCE
13189,457,PERTENCE
13296,450,PERTENCE
13311,458,PERTENCE
13315,457,PERTENCE
13325,457,PERTENCE
13332,451,PERTENCE
13378,450,PERTENCE
13387,450,PERTENCE
13558,450,PERTENCE
13721,452,PERTENCE
13756,463,PERTENCE
13925,466,PERTENCE
13988,469,PERTENCE
14062,466,PERTENCE
14077,450,PERTENCE
14081,463,PERTENCE
14101,481,PERTENCE
14207,450,PERTENCE
14280,450,PERTENCE
14286,457,PERTENCE
14288,450,PERTENCE
14313,450,PERTENCE
14344,450,PERTENCE
14388,450,PERTENCE
14395,457,PERTENCE
14468,458,PERTENCE
14479,451,PERTENCE
14492,464,PERTENCE
14508,450,PERTENCE
14542,450,PERTENCE
14546,463,PERTENCE
14596,472,PERTENCE
14610,453,PERTENCE
14616,451,PERTENCE
14633,458,PERTENCE
14693,450,PERTENCE
14760,458,PERTENCE
14777,451,PERTENCE
14780,460,PERTENCE
14788,469,PERTENCE
14844,450,PERTENCE
14851,466,PERTENCE
14854,450,PERTENCE
14898,452,PERTENCE
14911,463,PERTENCE
14947,476,PERTENCE
14954,450,PERTENCE
15015,450,PERTENCE
15033,458,PERTENCE
15059,451,PERTENCE
15114,450,PERTENCE
15124,471,PERTENCE
15130,458,PERTENCE
15132,455,PERTENCE
15145,450,PERTENCE
15155,461,PERTENCE
15208,450,PERTENCE
15242,450,PERTENCE
15254,476,PERTENCE
15267,450,PERTENCE
15280,466,PERTENCE
15323,450,PERTENCE
15360,466,PERTENCE
15382,450,PERTENCE
15421,455,PERTENCE
15422,450,PERTENCE
15423,450,PERTENCE
15437,476,PERTENCE
15458,458,PERTENCE
15464,490,PERTENCE
15499,476,PERTENCE
15523,450,PERTENCE
15572,463,PERTENCE
15654,453,PERTENCE
15785,450,PERTENCE
15793,451,PERTENCE
15797,450,PERTENCE
15813,450,PERTENCE
15832,476,PERTENCE
15849,451,PERTENCE
15883,450,PERTENCE
15888,451,PERTENCE
16048,464,PERTENCE
16061,482,PERTENCE
16070,478,PERTENCE
16131,464,PERTENCE
16133,450,PERTENCE
16255,450,PERTENCE
16299,458,PERTENCE
16344,466,PERTENCE
16345,466,PERTENCE
16375,458,PERTENCE
16472,450,PERTENCE
16569,450,PERTENCE
16576,450,PERTENCE
16605,451,PERTENCE
16634,451,PERTENCE
16654,450,PERTENCE
16662,450,PERTENCE
16687,458,PERTENCE
16718,477,PERTENCE
16755,460,PERTENCE
16761,461,PERTENCE
16783,450,PERTENCE
16803,472,PERTENCE
16872,450,PERTENCE
16892,453,PERTENCE
16956,450,PERTENCE
16963,463,PERTENCE
16971,478,PERTENCE
16991,472,PERTENCE
17008,450,PERTENCE
17009,486,PERTENCE
17028,473,PERTENCE
17079,450,PERTENCE
17092,459,PERTENCE
17105,450,PERTENCE
17114,472,PERTENCE
17158,463,PERTENCE
17170,468,PERTENCE
17190,450,PERTENCE
17197,450,PERTENCE
17203,450,PERTENCE
17210,451,PERTENCE
17232,461,PERTENCE
17239,458,PERTENCE
17255,456,PERTENCE
17268,450,PERTENCE
17285,489,PERTENCE
17297,450,PERTENCE
17324,471,PERTENCE
17378,461,PERTENCE
17392,472,PERTENCE
17461,464,PERTENCE
17463,451,PERTENCE
17472,450,PERTENCE
17573,476,PERTENCE
17617,450,PERTENCE
17649,466,PERTENCE
17658,456,PERTENCE
17829,493,PERTENCE
17845,458,PERTENCE
17860,475,PERTENCE
17931,450,PERTENCE
17963,456,PERTENCE
17972,458,PERTENCE
18026,450,PERTENCE
18054,452,PERTENCE
18098,450,PERTENCE
18145,456,PERTENCE
18155,466,PERTENCE
18165,452,PERTENCE
18166,481,PERTENCE
18232,457,PERTENCE
18262,487,PERTENCE
18304,450,PERTENCE
18358,455,PERTENCE
18360,450,PERTENCE
18381,468,PERTENCE
18393,454,PERTENCE
18409,456,PERTENCE
18448,456,PERTENCE
18478,450,PERTENCE
18482,450,PERTENCE
18491,453,PERTENCE
18503,450,PERTENCE
18504,460,PERTENCE
18520,476,PERTENCE
18531,453,PERTENCE
18552,468,PERTENCE
18566,451,PERTENCE
18571,461,PERTENCE
18616,451,PERTENCE
18639,450,PERTENCE
18663,489,PERTENCE
18693,450,PERTENCE
18724,453,PERTENCE
18920,450,PERTENCE
18945,456,PERTENCE
19098,459,PERTENCE
19208,456,PERTENCE
19214,469,PERTENCE
19290,458,PERTENCE
19298,457,PERTENCE
19304,472,PERTENCE
19309,451,PERTENCE
19317,450,PERTENCE
19328,457,PERTENCE
19358,450,PERTENCE
19370,450,PERTENCE
19371,450,PERTENCE
19375,478,PERTENCE
19380,453,PERTENCE
19387,450,PERTENCE
19389,461,PERTENCE
19551,450,PERTENCE
19559,450,PERTENCE
19675,457,PERTENCE
19727,459,PERTENCE
19766,450,PERTENCE
19796,450,PERTENCE
19803,474,PERTENCE
19968,450,PERTENCE
20050,455,PERTENCE
20061,450,PERTENCE
20107,450,PERTENCE
20135,466,PERTENCE
20186,465,PERTENCE
20393,450,PERTENCE
20401,452,PERTENCE
20421,459,PERTENCE
20429,450,PERTENCE
20433,469,PERTENCE
20474,450,PERTENCE
20544,450,PERTENCE
20548,459,PERTENCE
20560,453,PERTENCE
20639,451,PERTENCE
20703,469,PERTENCE
20706,451,PERTENCE
20722,468,PERTENCE
20782,450,PERTENCE
20790,451,PERTENCE
20794,451,PERTENCE
20839,450,PERTENCE
20891,465,PERTENCE
21052,469,PERTENCE
21087,451,PERTENCE
21128,481,PERTENCE
21186,450,PERTENCE
21256,476,PERTENCE
21259,458,PERTENCE
21273,476,PERTENCE
21274,454,PERTENCE
21280,450,PERTENCE
21464,450,PERTENCE
21499,458,PERTENCE
21501,450,PERTENCE
21503,458,PERTENCE
21508,471,PERTENCE
21559,450,PERTENCE
21564,460,PERTENCE
21567,458,PERTENCE
21568,461,PERTENCE
21570,458,PERTENCE
21572,455,PERTENCE
21573,466,PERTENCE
21574,468,PERTENCE
21686,458,PERTENCE
21756,450,PERTENCE
21803,476,PERTENCE
21963,466,PERTENCE
21989,458,PERTENCE
22003,468,PERTENCE
22050,478,PERTENCE
22077,458,PERTENCE
22081,471,PERTENCE
22320,495,PERTENCE
22333,450,PERTENCE
22337,458,PERTENCE
22437,453,PERTENCE
22512,472,PERTENCE
22516,450,PERTENCE
22537,450,PERTENCE
22541,456,PERTENCE
22863,470,PERTENCE
22924,452,PERTENCE
23033,491,PERTENCE
23139,465,PERTENCE
23208,456,PERTENCE
23212,469,PERTENCE
23218,478,PERTENCE
23482,458,PERTENCE
23610,450,PERTENCE
23613,451,PERTENCE
23643,450,PERTENCE
23650,454,PERTENCE
23816,450,PERTENCE
23834,450,PERTENCE
23851,478,PERTENCE
23873,450,PERTENCE
23874,451,PERTENCE
23876,461,PERTENCE
23923,454,PERTENCE
23940,476,PERTENCE
23952,450,PERTENCE
23958,458,PERTENCE
23980,451,PERTENCE
23985,450,PERTENCE
23987,476,PERTENCE
23990,469,PERTENCE
23992,458,PERTENCE
24001,476,PERTENCE
24002,459,PERTENCE
24005,469,PERTENCE
24014,452,PERTENCE
24026,490,PERTENCE
24050,450,PERTENCE
24102,450,PERTENCE
24117,472,PERTENCE
24161,450,PERTENCE
24173,458,PERTENCE
24215,469,PERTENCE
24216,453,PERTENCE
24339,450,PERTENCE
24340,455,PERTENCE
24500,456,PERTENCE
24508,458,PERTENCE
24509,450,PERTENCE
24516,450,PERTENCE
24520,458,PERTENCE
24523,450,PERTENCE
24528,451,PERTENCE
24761,452,PERTENCE
24789,450,PERTENCE
24794,450,PERTENCE
24797,452,PERTENCE
24836,450,PERTENCE
24848,454,PERTENCE
24905,458,PERTENCE
24912,466,PERTENCE
24956,463,PERTENCE
25031,458,PERTENCE
25130,450,PERTENCE
25179,450,PERTENCE
25241,456,PERTENCE
25250,451,PERTENCE
25255,459,PERTENCE
25270,490,PERTENCE
25308,481,PERTENCE
25319,451,PERTENCE
25324,450,PERTENCE
25334,450,PERTENCE
25551,450,PERTENCE
25585,486,PERTENCE
25658,453,PERTENCE
25701,450,PERTENCE
25734,451,PERTENCE
25745,450,PERTENCE
25748,460,PERTENCE
25768,451,PERTENCE
25793,455,PERTENCE
25803,461,PERTENCE
25804,458,PERTENCE
25818,450,PERTENCE
25827,468,PERTENCE
25829,476,PERTENCE
25832,450,PERTENCE
25838,451,PERTENCE
25871,458,PERTENCE
25932,451,PERTENCE
25942,493,PERTENCE
26049,450,PERTENCE
26076,450,PERTENCE
26131,472,PERTENCE
26190,489,PERTENCE
26329,450,PERTENCE
26364,456,PERTENCE
26392,471,PERTENCE
26417,484,PERTENCE
26486,453,PERTENCE
26494,475,PERTENCE
26770,471,PERTENCE
26798,450,PERTENCE
26886,450,PERTENCE
26953,468,PERTENCE
26956,451,PERTENCE
27057,457,PERTENCE
27092,456,PERTENCE
27161,451,PERTENCE
27172,476,PERTENCE
27206,472,PERTENCE
27238,484,PERTENCE
27440,473,PERTENCE
27451,450,PERTENCE
27472,456,PERTENCE
27497,466,PERTENCE
27508,451,PERTENCE
27569,466,PERTENCE
27571,456,PERTENCE
27591,455,PERTENCE
27601,458,PERTENCE
27652,458,PERTENCE
27656,456,PERTENCE
27667,450,PERTENCE
27773,451,PERTENCE
27778,450,PERTENCE
27853,476,PERTENCE
28049,450,PERTENCE
28183,461,PERTENCE
28219,450,PERTENCE
28225,451,PERTENCE
28228,450,PERTENCE
28244,458,PERTENCE
28285,450,PERTENCE
28290,472,PERTENCE
28301,450,PERTENCE
28373,459,PERTENCE
28384,471,PERTENCE
28506,459,PERTENCE
28583,460,PERTENCE
28627,456,PERTENCE
28636,451,PERTENCE
28668,450,PERTENCE
28701,451,PERTENCE
28713,458,PERTENCE
28747,458,PERTENCE
28764,450,PERTENCE
28772,451,PERTENCE
28852,478,PERTENCE
28857,450,PERTENCE
28929,484,PERTENCE
29139,450,PERTENCE
29257,450,PERTENCE
29261,460,PERTENCE
29263,478,PERTENCE
29296,476,PERTENCE
29326,469,PERTENCE
29337,459,PERTENCE
29420,458,PERTENCE
29489,458,PERTENCE
29513,457,PERTENCE
29526,450,PERTENCE
29554,475,PERTENCE
29599,461,PERTENCE
29607,453,PERTENCE
29616,451,PERTENCE
29630,451,PERTENCE
29670,458,PERTENCE
29676,450,PERTENCE
29715,457,PERTENCE
29745,457,PERTENCE
29746,451,PERTENCE
29748,455,PERTENCE
29763,453,PERTENCE
29777,450,PERTENCE
29778,451,PERTENCE
29788,486,PERTENCE
29796,471,PERTENCE
29805,450,PERTENCE
29809,467,PERTENCE
29837,476,PERTENCE
29887,453,PERTENCE
29891,450,PERTENCE
29893,471,PERTENCE
29913,452,PERTENCE
29921,454,PERTENCE
29925,450,PERTENCE
29927,452,PERTENCE
29935,450,PERTENCE
29945,451,PERTENCE
29950,450,PERTENCE
29964,458,PERTENCE
29971,458,PERTENCE
29985,452,PERTENCE
30014,456,PERTENCE
30042,481,PERTENCE
30049,475,PERTENCE
30069,451,PERTENCE
30071,450,PERTENCE
30076,450,PERTENCE
30077,458,PERTENCE
30093,450,PERTENCE
30112,450,PERTENCE
30144,450,PERTENCE
30149,450,PERTENCE
30198,451,PERTENCE
30204,490,PERTENCE
30207,450,PERTENCE
30346,476,PERTENCE
30438,469,PERTENCE
30466,450,PERTENCE
30510,452,PERTENCE
30525,454,PERTENCE
30548,452,PERTENCE
30625,450,PERTENCE
30751,458,PERTENCE
30765,458,PERTENCE
30770,467,PERTENCE
30777,470,PERTENCE
30785,450,PERTENCE
30835,450,PERTENCE
30841,450,PERTENCE
30854,450,PERTENCE
30863,450,PERTENCE
30874,450,PERTENCE
30971,457,PERTENCE
30976,450,PERTENCE
31076,450,PERTENCE
31083,453,PERTENCE
31093,453,PERTENCE
31183,458,PERTENCE
31189,450,PERTENCE
31215,484,PERTENCE
31328,450,PERTENCE
31341,450,PERTENCE
31405,458,PERTENCE
31411,468,PERTENCE
31533,458,PERTENCE
31588,450,PERTENCE
31729,450,PERTENCE
31734,450,PERTENCE
31751,461,PERTENCE
31783,476,PERTENCE
31926,466,PERTENCE
32052,450,PERTENCE
32058,453,PERTENCE
32093,460,PERTENCE
32124,457,PERTENCE
32182,450,PERTENCE
32216,461,PERTENCE
32230,451,PERTENCE
32302,459,PERTENCE
32320,458,PERTENCE
32332,476,PERTENCE
32340,454,PERTENCE
32417,450,PERTENCE
32483,490,PERTENCE
32634,450,PERTENCE
32687,455,PERTENCE
32694,459,PERTENCE
32709,452,PERTENCE
32734,458,PERTENCE
32755,461,PERTENCE
32832,455,PERTENCE
32851,455,PERTENCE
32920,458,PERTENCE
32939,450,PERTENCE
32953,450,PERTENCE
32982,450,PERTENCE
33064,458,PERTENCE
33127,451,PERTENCE
33134,458,PERTENCE
33160,460,PERTENCE
33166,454,PERTENCE
33168,483,PERTENCE
33190,476,PERTENCE
33203,451,PERTENCE
33223,478,PERTENCE
33231,466,PERTENCE
33315,450,PERTENCE
33415,451,PERTENCE
33425,475,PERTENCE
33453,484,PERTENCE
33457,459,PERTENCE
33536,454,PERTENCE
33640,453,PERTENCE
33715,450,PERTENCE
33784,450,PERTENCE
33872,478,PERTENCE
34103,450,PERTENCE
34105,450,PERTENCE
34115,450,PERTENCE
34186,459,PERTENCE
34190,469,PERTENCE
34194,456,PERTENCE
34236,450,PERTENCE
34300,450,PERTENCE
34335,469,PERTENCE
34337,450,PERTENCE
34347,450,PERTENCE
34482,470,PERTENCE
34659,450,PERTENCE
34661,451,PERTENCE
34699,450,PERTENCE
34750,479,PERTENCE
34767,451,PERTENCE
34773,450,PERTENCE
34776,458,PERTENCE
34798,493,PERTENCE
34801,476,PERTENCE
34805,471,PERTENCE
34825,451,PERTENCE
34864,450,PERTENCE
34984,472,PERTENCE
34996,458,PERTENCE
34998,476,PERTENCE
35016,458,PERTENCE
35023,461,PERTENCE
35052,450,PERTENCE
35126,478,PERTENCE
35160,450,PERTENCE
35218,450,PERTENCE
35223,466,PERTENCE
35229,450,PERTENCE
35352,450,PERTENCE
35511,471,PERTENCE
35583,461,PERTENCE
35733,465,PERTENCE
35814,450,PERTENCE
35873,466,PERTENCE
35894,450,PERTENCE
35971,450,PERTENCE
36041,459,PERTENCE
36159,450,PERTENCE
36189,450,PERTENCE
36290,450,PERTENCE
36297,450,PERTENCE
36321,458,PERTENCE
36342,458,PERTENCE
36411,472,PERTENCE
36426,456,PERTENCE
36444,468,PERTENCE
36451,450,PERTENCE
36465,450,PERTENCE
36472,478,PERTENCE
36495,450,PERTENCE
36520,466,PERTENCE
36534,450,PERTENCE
36556,455,PERTENCE
36570,450,PERTENCE
36593,450,PERTENCE
36610,466,PERTENCE
36640,454,PERTENCE
36677,483,PERTENCE
36709,450,PERTENCE
36759,450,PERTENCE
36860,450,PERTENCE
36882,458,PERTENCE
36890,450,PERTENCE
36961,456,PERTENCE
36993,450,PERTENCE
37019,451,PERTENCE
37098,488,PERTENCE
37106,450,PERTENCE
37132,451,PERTENCE
37199,466,PERTENCE
37200,459,PERTENCE
37201,451,PERTENCE
37219,466,PERTENCE
37228,458,PERTENCE
37254,487,PERTENCE
37255,451,PERTENCE
37267,450,PERTENCE
37276,450,PERTENCE
37283,491,PERTENCE
37293,473,PERTENCE
37438,456,PERTENCE
37471,469,PERTENCE
37486,456,PERTENCE
37542,469,PERTENCE
37604,450,PERTENCE
37623,450,PERTENCE
37669,458,PERTENCE
37694,458,PERTENCE
37696,450,PERTENCE
37722,469,PERTENCE
37923,450,PERTENCE
37969,450,PERTENCE
38009,450,PERTENCE
38191,460,PERTENCE
38204,464,PERTENCE
38224,472,PERTENCE
38270,455,PERTENCE
38315,450,PERTENCE
38355,450,PERTENCE
38385,450,PERTENCE
38410,450,PERTENCE
38416,458,PERTENCE
38433,450,PERTENCE
38471,455,PERTENCE
38485,458,PERTENCE
38489,458,PERTENCE
38493,455,PERTENCE
38513,458,PERTENCE
38514,458,PERTENCE
38523,450,PERTENCE
38569,450,PERTENCE
38631,471,PERTENCE
38651,451,PERTENCE
38738,451,PERTENCE
38806,491,PERTENCE
38825,451,PERTENCE
38830,454,PERTENCE
38837,450,PERTENCE
38841,450,PERTENCE
38842,458,PERTENCE
38934,450,PERTENCE
39009,450,PERTENCE
39026,450,PERTENCE
39056,458,PERTENCE
39057,450,PERTENCE
39058,451,PERTENCE
39060,450,PERTENCE
39080,454,PERTENCE
39092,458,PERTENCE
39213,458,PERTENCE
39214,469,PERTENCE
39215,456,PERTENCE
39216,450,PERTENCE
39218,469,PERTENCE
39219,457,PERTENCE
39247,453,PERTENCE
39264,450,PERTENCE
39267,456,PERTENCE
39268,451,PERTENCE
39276,450,PERTENCE
39322,450,PERTENCE
39324,450,PERTENCE
39432,458,PERTENCE
39459,450,PERTENCE
39505,493,PERTENCE
39588,469,PERTENCE
39589,450,PERTENCE
39596,490,PERTENCE
39641,450,PERTENCE
39643,451,PERTENCE
39660,452,PERTENCE
39698,478,PERTENCE
39781,450,PERTENCE
39787,451,PERTENCE
39795,458,PERTENCE
39804,475,PERTENCE
39816,456,PERTENCE
39828,450,PERTENCE
39829,461,PERTENCE
39842,450,PERTENCE
39893,458,PERTENCE
39903,484,PERTENCE
39905,462,PERTENCE
39906,450,PERTENCE
39948,459,PERTENCE
39972,456,PERTENCE
39976,450,PERTENCE
40040,451,PERTENCE
40045,456,PERTENCE
40084,451,PERTENCE
40088,450,PERTENCE
40093,459,PERTENCE
40107,455,PERTENCE
40123,457,PERTENCE
40171,450,PERTENCE
40180,457,PERTENCE
40210,451,PERTENCE
40221,452,PERTENCE
40222,450,PERTENCE
40250,469,PERTENCE
40264,450,PERTENCE
40289,450,PERTENCE
40406,458,PERTENCE
40411,459,PERTENCE
40421,452,PERTENCE
40422,493,PERTENCE
40428,478,PERTENCE
40475,458,PERTENCE
40510,467,PERTENCE
